pitch control
time,pitch\_input,pitch\_setpoint,elevator\_angle\_output,
seconds,rad,rad,rad,
5461.88198638, -0.03850000, -0.03220000,  0.11340000,
5461.98171163, -0.03860000, -0.03280000,  0.12580000,
5462.08175492, -0.03870000, -0.03040000,  0.15480000,
5462.18174028, -0.03940000, -0.03270000,  0.15840000,
5462.28201938, -0.04010000, -0.03150000,  0.18520000,
5462.38183689, -0.04090000, -0.03210000,  0.18520000,
5462.48212934, -0.04160000, -0.03210000,  0.18350000,
5462.58166814, -0.04250000, -0.03320000,  0.17110000,
5462.68172240, -0.04290000, -0.03320000,  0.16190000,
5462.78158760, -0.04300000, -0.03200000,  0.14050000,
5462.88160467, -0.04300000, -0.03200000,  0.12010000,
5462.98180151, -0.04270000, -0.03210000,  0.09630000,
5463.08163691, -0.04200000, -0.03100000,  0.09270000,
5463.18158722, -0.04140000, -0.03080000,  0.07970000,
5463.28168941, -0.04060000, -0.03260000,  0.06200000,
5463.38163447, -0.03960000, -0.03090000,  0.07330000,
5463.48168755, -0.03890000, -0.03200000,  0.08320000,
5463.58157015, -0.03840000, -0.03210000,  0.10500000,
5463.68166661, -0.03890000, -0.03200000,  0.13820000,
5463.78164053, -0.03930000, -0.03100000,  0.16520000,
5463.88187957, -0.03990000, -0.03210000,  0.18300000,
5463.98174715, -0.04080000, -0.03270000,  0.19340000,
5464.08162832, -0.04170000, -0.03320000,  0.20050000,
5464.18164325, -0.04250000, -0.03320000,  0.19500000,
5464.28177428, -0.04370000, -0.03210000,  0.19580000,
5464.38162589, -0.04450000, -0.03380000,  0.17120000,
5464.48171973, -0.04470000, -0.03270000,  0.15240000,
5464.58169317, -0.04450000, -0.03440000,  0.11480000,
5464.68179464, -0.04440000, -0.03330000,  0.10220000,
5464.78167057, -0.04350000, -0.03330000,  0.07180000,
5464.88169241, -0.04250000, -0.03330000,  0.06610000,
5464.98174691, -0.04170000, -0.03380000,  0.06780000,
5465.08204103, -0.04100000, -0.03320000,  0.09130000,
5465.18164992, -0.04060000, -0.03320000,  0.11370000,
5465.28198004, -0.04060000, -0.03310000,  0.14130000,
5465.38163686, -0.04090000, -0.03320000,  0.16420000,
5465.48172355, -0.04170000, -0.03310000,  0.18470000,
5465.58170676, -0.04270000, -0.03360000,  0.18120000,
5465.68157053, -0.04350000, -0.03150000,  0.19210000,
5465.78170466, -0.04410000, -0.03250000,  0.17340000,
5465.88172054, -0.04430000, -0.03200000,  0.15380000,
5465.98172188, -0.04410000, -0.03140000,  0.12670000,
5466.08181763, -0.04380000, -0.03260000,  0.10580000,
5466.18167973, -0.04320000, -0.03140000,  0.09760000,
5466.28199768, -0.04270000, -0.03090000,  0.09490000,
5466.38160968, -0.04210000, -0.03150000,  0.08810000,
5466.48163104, -0.04170000, -0.03260000,  0.09600000,
5466.58170795, -0.04130000, -0.03150000,  0.11110000,
5466.68159199, -0.04140000, -0.03150000,  0.13330000,
5466.78171849, -0.04140000, -0.02980000,  0.14530000,
5466.88162589, -0.04140000, -0.03210000,  0.13300000,
5466.98161721, -0.04150000, -0.02990000,  0.13050000,
5467.08184004, -0.04150000, -0.03450000,  0.09650000,
5467.18173075, -0.04090000, -0.03220000,  0.08860000,
5467.28168821, -0.04020000, -0.02940000,  0.08540000,
5467.38170505, -0.03920000, -0.03350000,  0.04120000,
5467.48160028, -0.03810000, -0.03180000,  0.06140000,
5467.58175182, -0.03740000, -0.03130000,  0.08820000,
5467.68158603, -0.03720000, -0.03130000,  0.11300000,
5467.78204179, -0.03720000, -0.03250000,  0.12020000,
5467.88211179, -0.03770000, -0.03140000,  0.14720000,
5467.98158622, -0.03810000, -0.03140000,  0.16200000,
5468.08182979, -0.03900000, -0.03200000,  0.17050000,
5468.18162870, -0.03970000, -0.03320000,  0.16210000,
5468.28158188, -0.04010000, -0.03030000,  0.17640000,
5468.38178873, -0.04070000, -0.03430000,  0.14170000,
5468.48170424, -0.04080000, -0.03140000,  0.13430000,
5468.58159971, -0.04060000, -0.03260000,  0.10350000,
5468.68166327, -0.04040000, -0.03270000,  0.09220000,
5468.78156281, -0.04000000, -0.03380000,  0.08580000,
5468.88156676, -0.03950000, -0.03330000,  0.09940000,
5468.98170280, -0.03930000, -0.03280000,  0.11380000,
5469.08163047, -0.03950000, -0.03330000,  0.13570000,
5469.18157673, -0.03980000, -0.03160000,  0.14940000,
5469.28218102, -0.04040000, -0.03280000,  0.15110000,
5469.38178992, -0.04080000, -0.03340000,  0.14110000,
5469.48171425, -0.04090000, -0.03330000,  0.12700000,
5469.58161044, -0.04060000, -0.03220000,  0.11110000,
5469.68168759, -0.04060000, -0.03170000,  0.10060000,
5469.78180075, -0.04000000, -0.03390000,  0.07120000,
5469.88180327, -0.03940000, -0.03330000,  0.06930000,
5469.98161483, -0.03880000, -0.03220000,  0.08050000,
5470.08167219, -0.03860000, -0.03280000,  0.10060000,
5470.18191147, -0.03850000, -0.03210000,  0.12290000,
5470.28157687, -0.03890000, -0.03380000,  0.14640000,
5470.38164806, -0.03950000, -0.03270000,  0.17300000,
5470.48177981, -0.04040000, -0.03150000,  0.19190000,
5470.58159399, -0.04150000, -0.03090000,  0.19260000,
5470.68161535, -0.04220000, -0.03380000,  0.17780000,
5470.78168106, -0.04270000, -0.03100000,  0.17590000,
5470.88164473, -0.04340000, -0.03440000,  0.14520000,
5470.98161077, -0.04330000, -0.03210000,  0.13600000,
5471.08185506, -0.04310000, -0.03150000,  0.12360000,
5471.18159008, -0.04240000, -0.03150000,  0.09920000,
5471.28173351, -0.04170000, -0.03090000,  0.08720000,
5471.38170648, -0.04060000, -0.03420000,  0.05740000,
5471.48165679, -0.03980000, -0.03310000,  0.06650000,
5471.58159637, -0.03890000, -0.03200000,  0.07270000,
5471.68164349, -0.03830000, -0.03250000,  0.07240000,
5471.78169298, -0.03780000, -0.03250000,  0.07140000,
5471.88157773, -0.03730000, -0.03190000,  0.08320000,
5471.98165941, -0.03700000, -0.03130000,  0.08540000,
5472.08179832, -0.03680000, -0.03020000,  0.10810000,
5472.18160892, -0.03680000, -0.03470000,  0.10240000,
5472.28164387, -0.03720000, -0.03240000,  0.13220000,
5472.38154888, -0.03800000, -0.03230000,  0.14260000,
5472.48172474, -0.03840000, -0.03170000,  0.15980000,
5472.58166552, -0.03910000, -0.03230000,  0.16100000,
5472.68167043, -0.03970000, -0.03280000,  0.17030000,
5472.78172660, -0.04040000, -0.03280000,  0.17630000,
5472.88163733, -0.04080000, -0.03330000,  0.17910000,
5472.98164916, -0.04130000, -0.03160000,  0.16860000,
5473.08165479, -0.04170000, -0.03320000,  0.15520000,
5473.18196678, -0.04200000, -0.03260000,  0.13650000,
5473.28173757, -0.04220000, -0.03320000,  0.13150000,
5473.38155103, -0.04210000, -0.03260000,  0.12910000,
5473.48169398, -0.04210000, -0.03150000,  0.13490000,
5473.58160424, -0.04230000, -0.03260000,  0.12140000,
5473.68158293, -0.04210000, -0.03200000,  0.12870000,
5473.78160048, -0.04200000, -0.03320000,  0.11930000,
5473.88162684, -0.04190000, -0.03200000,  0.12580000,
5473.98160625, -0.04150000, -0.03260000,  0.11580000,
5474.08164120, -0.04150000, -0.03200000,  0.12030000,
5474.18165684, -0.04130000, -0.03260000,  0.11950000,
5474.28164363, -0.04130000, -0.03310000,  0.12380000,
5474.38167620, -0.04130000, -0.03140000,  0.13800000,
5474.48163557, -0.04150000, -0.03260000,  0.13890000,
5474.58163357, -0.04170000, -0.03150000,  0.13610000,
5474.68169188, -0.04180000, -0.03260000,  0.13410000,
5474.78169179, -0.04180000, -0.03320000,  0.13510000,
5474.88171768, -0.04210000, -0.03270000,  0.15070000,
5474.98172498, -0.04230000, -0.03450000,  0.14700000,
5475.08160353, -0.04270000, -0.03390000,  0.14900000,
5475.18161988, -0.04290000, -0.03280000,  0.15300000,
5475.28197074, -0.04320000, -0.03280000,  0.16120000,
5475.38162708, -0.04370000, -0.03400000,  0.15360000,
5475.48163867, -0.04390000, -0.03230000,  0.16420000,
5475.58166337, -0.04410000, -0.03350000,  0.14490000,
5475.68160367, -0.04430000, -0.03240000,  0.14340000,
5475.78164768, -0.04430000, -0.03180000,  0.13250000,
5475.88167048, -0.04410000, -0.03240000,  0.11860000,
5475.98201227, -0.04360000, -0.03300000,  0.09480000,
5476.08199430, -0.04310000, -0.03140000,  0.10430000,
5476.18162870, -0.04260000, -0.03070000,  0.09930000,
5476.28188157, -0.04200000, -0.03420000,  0.08090000,
5476.38163877, -0.04140000, -0.03080000,  0.08870000,
5476.48162127, -0.04090000, -0.03370000,  0.08140000,
5476.58158803, -0.04010000, -0.03140000,  0.09060000,
5476.68212628, -0.03980000, -0.03150000,  0.09500000,
5476.78163457, -0.03950000, -0.03090000,  0.10140000,
5476.88165212, -0.03930000, -0.03210000,  0.11020000,
5476.98172903, -0.03920000, -0.03090000,  0.12300000,
5477.08164668, -0.03950000, -0.03380000,  0.11830000,
5477.18163943, -0.03970000, -0.03100000,  0.13410000,
5477.28164744, -0.04000000, -0.03380000,  0.13480000,
5477.38185668, -0.04030000, -0.03100000,  0.15070000,
5477.48166823, -0.04060000, -0.03440000,  0.14330000,
5477.58169270, -0.04100000, -0.03210000,  0.14640000,
5477.68164778, -0.04110000, -0.03280000,  0.13490000,
5477.78164864, -0.04140000, -0.03290000,  0.12620000,
5477.88159657, -0.04140000, -0.03280000,  0.12260000,
5477.98186994, -0.04130000, -0.03170000,  0.11890000,
5478.08161974, -0.04140000, -0.03300000,  0.11550000,
5478.18170118, -0.04120000, -0.03470000,  0.10460000,
5478.28162766, -0.04110000, -0.03360000,  0.11530000,
5478.38168669, -0.04090000, -0.03310000,  0.11500000,
5478.48158979, -0.04070000, -0.03420000,  0.11960000,
5478.58168221, -0.04070000, -0.03370000,  0.12660000,
5478.68159175, -0.04070000, -0.03380000,  0.13490000,
5478.78184772, -0.04070000, -0.03490000,  0.13090000,
5478.88193178, -0.04100000, -0.03550000,  0.12770000,
5478.98173666, -0.04120000, -0.03440000,  0.12880000,
5479.08164501, -0.04110000, -0.03380000,  0.13020000,
5479.18157935, -0.04080000, -0.03390000,  0.12070000,
5479.28164458, -0.04070000, -0.03390000,  0.11740000,
5479.38159537, -0.04080000, -0.03270000,  0.12510000,
5479.48162603, -0.04090000, -0.03270000,  0.13080000,
5479.58171797, -0.04110000, -0.03270000,  0.12870000,
5479.68166590, -0.04130000, -0.03150000,  0.13820000,
5479.78160286, -0.04130000, -0.03380000,  0.12860000,
5479.88161731, -0.04150000, -0.02930000,  0.14930000,
5479.98175955, -0.04140000, -0.03260000,  0.12250000,
5480.08162403, -0.04140000, -0.03140000,  0.13060000,
5480.18162084, -0.04150000, -0.03250000,  0.12120000,
5480.28155708, -0.04150000, -0.03130000,  0.12760000,
5480.38171577, -0.04150000, -0.03130000,  0.12380000,
5480.48163462, -0.04130000, -0.03230000,  0.12050000,
5480.58176446, -0.04120000, -0.03000000,  0.13120000,
5480.68169594, -0.04120000, -0.03110000,  0.13620000,
5480.78205419, -0.04120000, -0.03280000,  0.12820000,
5480.88163567, -0.04130000, -0.02820000,  0.15940000,
5480.98168802, -0.04110000, -0.03090000,  0.14240000,
5481.08158040, -0.04130000, -0.03090000,  0.13930000,
5481.18159437, -0.04140000, -0.03090000,  0.12950000,
5481.28158617, -0.04150000, -0.03030000,  0.12780000,
5481.38164806, -0.04100000, -0.02970000,  0.12390000,
5481.48159027, -0.04100000, -0.02960000,  0.13180000,
5481.58160973, -0.04080000, -0.03020000,  0.12480000,
5481.68172860, -0.04090000, -0.03020000,  0.12890000,
5481.78166819, -0.04070000, -0.03070000,  0.12080000,
5481.88159466, -0.04060000, -0.03180000,  0.11590000,
5481.98167229, -0.04040000, -0.02950000,  0.12250000,
5482.08163786, -0.04030000, -0.03120000,  0.11950000,
5482.18166947, -0.04000000, -0.02840000,  0.13160000,
5482.28163409, -0.04000000, -0.03240000,  0.12350000,
5482.38165283, -0.04020000, -0.02850000,  0.13600000,
5482.48168683, -0.04000000, -0.03190000,  0.11550000,
5482.58160329, -0.03990000, -0.02910000,  0.12380000,
5482.68162632, -0.03980000, -0.03200000,  0.11160000,
5482.78172970, -0.03950000, -0.03080000,  0.10860000,
5482.88160110, -0.03890000, -0.03250000,  0.09420000,
5482.98166418, -0.03870000, -0.03140000,  0.09910000,
5483.08165789, -0.03830000, -0.03030000,  0.10360000,
5483.18160701, -0.03800000, -0.03310000,  0.08790000,
5483.28171039, -0.03760000, -0.03080000,  0.10270000,
5483.38165140, -0.03720000, -0.03370000,  0.08170000,
5483.48157501, -0.03660000, -0.03030000,  0.10390000,
5483.58160329, -0.03630000, -0.03250000,  0.08970000,
5483.68158770, -0.03630000, -0.03040000,  0.10320000,
5483.78168821, -0.03620000, -0.03310000,  0.08920000,
5483.88173127, -0.03620000, -0.03140000,  0.10790000,
5483.98196197, -0.03630000, -0.03030000,  0.11110000,
5484.08190894, -0.03630000, -0.03150000,  0.11450000,
5484.18159151, -0.03640000, -0.03140000,  0.11160000,
5484.28163195, -0.03650000, -0.03150000,  0.12470000,
5484.38200760, -0.03700000, -0.03150000,  0.12670000,
5484.48168254, -0.03710000, -0.03150000,  0.12190000,
5484.58163142, -0.03700000, -0.03320000,  0.10970000,
5484.68165445, -0.03710000, -0.03260000,  0.11600000,
5484.78176999, -0.03750000, -0.03100000,  0.12200000,
5484.88163972, -0.03800000, -0.03390000,  0.11830000,
5484.98165274, -0.03850000, -0.03220000,  0.13700000,
5485.08194923, -0.03870000, -0.03230000,  0.15250000,
5485.18157101, -0.03950000, -0.03340000,  0.15460000,
5485.28163338, -0.04000000, -0.03350000,  0.16540000,
5485.38170934, -0.04070000, -0.03120000,  0.18040000,
5485.48166347, -0.04120000, -0.03520000,  0.16500000,
5485.58198285, -0.04180000, -0.03290000,  0.16670000,
5485.68158865, -0.04220000, -0.03190000,  0.16420000,
5485.78195477, -0.04260000, -0.03350000,  0.14550000,
5485.88165832, -0.04280000, -0.03190000,  0.14350000,
5485.98164153, -0.04270000, -0.03190000,  0.12690000,
5486.08185577, -0.04270000, -0.03140000,  0.13040000,
5486.18156934, -0.04240000, -0.03470000,  0.10600000,
5486.28162241, -0.04210000, -0.03250000,  0.11700000,
5486.38166094, -0.04180000, -0.03070000,  0.11390000,
5486.48161054, -0.04150000, -0.03360000,  0.09530000,
5486.58160472, -0.04110000, -0.03070000,  0.10550000,
5486.68169880, -0.04090000, -0.03360000,  0.09710000,
5486.78157949, -0.04090000, -0.03070000,  0.12150000,
5486.88161325, -0.04100000, -0.03290000,  0.13220000,
5486.98166299, -0.04140000, -0.03230000,  0.14670000,
5487.08193374, -0.04160000, -0.03060000,  0.16170000,
5487.18158031, -0.04200000, -0.03170000,  0.16490000,
5487.28167987, -0.04250000, -0.03100000,  0.17720000,
5487.38165307, -0.04320000, -0.03220000,  0.17430000,
5487.48160839, -0.04400000, -0.03030000,  0.18530000,
5487.58164597, -0.04450000, -0.03320000,  0.16050000,
5487.68175912, -0.04490000, -0.03030000,  0.16330000,
5487.78160238, -0.04480000, -0.03190000,  0.13610000,
5487.88160896, -0.04450000, -0.02850000,  0.14700000,
5487.98160839, -0.04430000, -0.03130000,  0.12510000,
5488.08183956, -0.04390000, -0.02960000,  0.12330000,
5488.18167830, -0.04350000, -0.03300000,  0.08630000,
5488.28164458, -0.04270000, -0.03070000,  0.09420000,
5488.38165140, -0.04160000, -0.03180000,  0.08390000,
5488.48162866, -0.04090000, -0.02730000,  0.10100000,
5488.58161259, -0.04030000, -0.03120000,  0.07580000,
5488.68163610, -0.03950000, -0.02890000,  0.08610000,
5488.78165293, -0.03870000, -0.03060000,  0.07200000,
5488.88160872, -0.03780000, -0.03060000,  0.08220000,
5488.98160863, -0.03740000, -0.03170000,  0.09090000,
5489.08162522, -0.03720000, -0.03000000,  0.11210000,
5489.18167281, -0.03700000, -0.03170000,  0.10160000,
5489.28169227, -0.03680000, -0.03170000,  0.11090000,
5489.38165522, -0.03660000, -0.02990000,  0.11930000,
5489.48163986, -0.03680000, -0.03330000,  0.11530000,
5489.58163834, -0.03710000, -0.03210000,  0.12370000,
5489.68163824, -0.03710000, -0.03050000,  0.14520000,
5489.78174996, -0.03760000, -0.03400000,  0.12850000,
5489.88170862, -0.03790000, -0.03110000,  0.14390000,
5489.98162580, -0.03820000, -0.03120000,  0.13830000,
5490.08161044, -0.03850000, -0.03240000,  0.13330000,
5490.18167925, -0.03860000, -0.03120000,  0.13870000,
5490.28158522, -0.03870000, -0.03180000,  0.13250000,
5490.38162804, -0.03880000, -0.03240000,  0.11870000,
5490.48162127, -0.03880000, -0.03180000,  0.10820000,
5490.58174396, -0.03860000, -0.03130000,  0.10210000,
5490.68164515, -0.03820000, -0.03130000,  0.10710000,
5490.78164363, -0.03800000, -0.03080000,  0.10820000,
5490.88160300, -0.03780000, -0.03310000,  0.10400000,
5490.98167658, -0.03780000, -0.03140000,  0.11150000,
5491.08166742, -0.03790000, -0.03020000,  0.12960000,
5491.18160629, -0.03800000, -0.03310000,  0.12210000,
5491.28175020, -0.03860000, -0.03130000,  0.14420000,
5491.38168001, -0.03890000, -0.03080000,  0.15150000,
5491.48170853, -0.03940000, -0.03310000,  0.14650000,
5491.58173466, -0.03980000, -0.03130000,  0.15410000,
5491.68160176, -0.04020000, -0.02960000,  0.16810000,
5491.78165936, -0.04080000, -0.03300000,  0.15310000,
5491.88163042, -0.04070000, -0.02970000,  0.16210000,
5491.98161125, -0.04090000, -0.03310000,  0.13630000,
5492.08157063, -0.04130000, -0.02970000,  0.14530000,
5492.18163276, -0.04140000, -0.03200000,  0.11840000,
5492.28174400, -0.04100000, -0.03210000,  0.11330000,
5492.38165855, -0.04080000, -0.03080000,  0.12260000,
5492.48161936, -0.04060000, -0.03250000,  0.12080000,
5492.58170295, -0.04060000, -0.02920000,  0.13070000,
5492.68159223, -0.04070000, -0.03200000,  0.11770000,
5492.78162575, -0.04070000, -0.02910000,  0.12530000,
5492.88163877, -0.04070000, -0.03250000,  0.11660000,
5492.98168421, -0.04070000, -0.03070000,  0.12300000,
5493.08166432, -0.04070000, -0.03300000,  0.11850000,
5493.18193746, -0.04080000, -0.03020000,  0.13500000,
5493.28158331, -0.04080000, -0.03300000,  0.12600000,
5493.38164735, -0.04090000, -0.03070000,  0.13700000,
5493.48155642, -0.04090000, -0.03300000,  0.12850000,
5493.58168030, -0.04090000, -0.03060000,  0.13830000,
5493.68169808, -0.04100000, -0.03180000,  0.13550000,
5493.78174639, -0.04090000, -0.03060000,  0.13010000,
5493.88203287, -0.04100000, -0.03400000,  0.10980000,
5493.98166919, -0.04070000, -0.03170000,  0.11540000,
5494.08169246, -0.04060000, -0.03230000,  0.11160000,
5494.18166304, -0.04010000, -0.03230000,  0.10550000,
5494.28167391, -0.03980000, -0.03340000,  0.09770000,
5494.38167405, -0.03960000, -0.03340000,  0.09720000,
5494.48163128, -0.03930000, -0.03280000,  0.10440000,
5494.58159518, -0.03940000, -0.03390000,  0.10630000,
5494.68171215, -0.03930000, -0.03390000,  0.11620000,
5494.78161335, -0.03980000, -0.03450000,  0.12570000,
5494.88165712, -0.04010000, -0.03440000,  0.13760000,
5494.98177218, -0.04040000, -0.03500000,  0.13380000,
5495.08158278, -0.04050000, -0.03390000,  0.13550000,
5495.18163204, -0.04060000, -0.03220000,  0.14140000,
5495.28157067, -0.04090000, -0.03330000,  0.14800000,
5495.38159442, -0.04100000, -0.03390000,  0.14620000,
5495.48163342, -0.04140000, -0.03330000,  0.16060000,
