altitude
time,h,h_0,h_1,h_2,h_3,
seconds,m,m,m,m,m,
5587.15852141,  3.99718900,  3.94100000,  4.07100000,  4.00600000,  3.97300000,
5587.25795889,  4.00509100,  3.94100000,  4.07100000,  4.03800000,  3.97300000,
5587.35218334,  4.02056300,  3.90800000,  4.10300000,  4.03800000,  4.03800000,
5587.44622755,  4.00490000,  3.94100000,  4.10300000,  4.00600000,  3.97300000,
5587.54516983,  4.01344100,  3.94100000,  4.07100000,  4.00600000,  4.03800000,
5587.63942862,  4.00490000,  3.94100000,  4.10300000,  4.00600000,  3.97300000,
5587.73625898,  3.99691800,  3.90800000,  4.07100000,  4.00600000,  4.00600000,
5587.83132315,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
5587.92831993,  3.99680100,  3.94100000,  4.10300000,  3.94100000,  4.00600000,
5588.02426147,  3.99718900,  3.94100000,  4.07100000,  3.97300000,  4.00600000,
5588.12019634,  3.98923500,  3.94100000,  4.00600000,  3.97300000,  4.03800000,
5588.21627808,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
5588.31617832,  3.98863300,  3.90800000,  4.07100000,  3.97300000,  4.00600000,
5588.41420555,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
5588.50522161,  3.98107200,  3.94100000,  4.03800000,  3.94100000,  4.00600000,
5588.60125303,  4.00509100,  3.97300000,  4.03800000,  3.94100000,  4.07100000,
5588.70319581,  3.98107200,  3.94100000,  4.00600000,  3.94100000,  4.03800000,
5588.80013537,  3.98053500,  3.94100000,  4.00600000,  3.90800000,  4.07100000,
5588.89032626,  3.98917100,  3.97300000,  4.00600000,  3.94100000,  4.03800000,
5588.99119210,  4.00490000,  3.97300000,  4.00600000,  3.94100000,  4.10300000,
5589.08622575,  3.94831300,  3.90800000,  3.97300000,  3.90800000,  4.00600000,
5589.17891216,  3.99707300,  3.97300000,  4.03800000,  3.94100000,  4.03800000,
5589.27536273,  3.94843200,  3.87600000,  4.00600000,  3.94100000,  3.97300000,
5589.37032676,  3.98863300,  3.90800000,  4.07100000,  3.97300000,  4.00600000,
5589.46938014,  3.98068400,  3.90800000,  4.03800000,  4.00600000,  3.97300000,
5589.56628132,  3.99627900,  3.90800000,  4.10300000,  4.00600000,  3.97300000,
5589.66228485,  3.97217100,  3.87600000,  4.07100000,  4.00600000,  3.94100000,
5589.75832748,  3.99627900,  3.90800000,  4.10300000,  4.00600000,  3.97300000,
5589.85944867,  3.96469700,  3.90800000,  4.00600000,  3.97300000,  3.97300000,
5589.95041752,  4.00490000,  3.94100000,  4.10300000,  3.97300000,  4.00600000,
5590.05138922,  3.99718900,  3.94100000,  4.07100000,  3.97300000,  4.00600000,
5590.14763522,  3.98068400,  3.90800000,  4.03800000,  3.97300000,  4.00600000,
5590.24201560,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
5590.33949685,  3.98909000,  3.94100000,  4.07100000,  3.94100000,  4.00600000,
5590.43343139,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
5590.52749872,  3.98923500,  3.97300000,  4.03800000,  3.94100000,  4.00600000,
5590.62956738,  4.02095000,  3.94100000,  4.07100000,  3.97300000,  4.10300000,
5590.72414780,  3.98909000,  3.94100000,  4.07100000,  3.94100000,  4.00600000,
5590.81997275,  4.02109500,  3.97300000,  4.10300000,  3.97300000,  4.03800000,
5590.91914415,  3.98068400,  3.90800000,  4.03800000,  3.97300000,  4.00600000,
5591.01144433,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
5591.10892415,  3.97238500,  3.90800000,  4.07100000,  3.97300000,  3.94100000,
5591.20343518,  4.02069100,  3.94100000,  4.13600000,  4.03800000,  3.97300000,
5591.30131173,  3.99627900,  3.90800000,  4.10300000,  4.00600000,  3.97300000,
5591.39810491,  3.98068400,  3.90800000,  4.03800000,  3.97300000,  4.00600000,
5591.49756956,  4.02115300,  3.94100000,  4.10300000,  4.03800000,  4.00600000,
5591.59354901,  3.99627900,  3.90800000,  4.10300000,  4.00600000,  3.97300000,
5591.69011140,  3.98896800,  3.90800000,  4.03800000,  4.00600000,  4.00600000,
5591.78355694,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
5591.88150382,  3.97323400,  3.94100000,  4.00600000,  3.94100000,  4.00600000,
5591.98147964,  3.99707300,  3.97300000,  4.03800000,  3.94100000,  4.03800000,
5592.07353568,  3.97258500,  3.94100000,  4.00600000,  3.90800000,  4.03800000,
5592.17299008,  3.98917100,  3.97300000,  4.00600000,  3.94100000,  4.03800000,
5592.26862097,  3.98891000,  3.94100000,  4.03800000,  3.94100000,  4.03800000,
5592.36238337,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5592.46251702,  3.97238500,  3.90800000,  4.07100000,  3.97300000,  3.94100000,
5592.55348706,  4.00456300,  3.90800000,  4.10300000,  4.00600000,  4.00600000,
5592.65089917,  3.96428800,  3.87600000,  4.03800000,  4.00600000,  3.94100000,
5592.75079775,  3.98041800,  3.90800000,  4.07100000,  3.97300000,  3.97300000,
5592.84409189,  3.99653600,  3.90800000,  4.07100000,  3.97300000,  4.03800000,
5592.94397807,  3.96469700,  3.90800000,  4.00600000,  3.97300000,  3.97300000,
5593.04293728,  3.99691800,  3.90800000,  4.07100000,  4.00600000,  4.00600000,
5593.13599229,  3.97246800,  3.90800000,  4.03800000,  3.97300000,  3.97300000,
5593.23303390,  4.00523600,  3.97300000,  4.03800000,  3.97300000,  4.03800000,
5593.32800221,  3.95666400,  3.94100000,  3.97300000,  3.90800000,  4.00600000,
5593.42508578,  3.99733400,  3.97300000,  4.00600000,  3.97300000,  4.03800000,
5593.52209425,  3.99733400,  3.97300000,  4.03800000,  3.97300000,  4.00600000,
5593.61706877,  3.96443600,  3.90800000,  4.03800000,  3.94100000,  3.97300000,
5593.71298599,  4.01319300,  3.97300000,  4.10300000,  3.97300000,  4.00600000,
5593.80934072,  3.97238700,  3.87600000,  4.03800000,  3.97300000,  4.00600000,
5593.90497661,  4.01318400,  3.94100000,  4.10300000,  4.00600000,  4.00600000,
5594.00149894,  3.97238700,  3.87600000,  4.03800000,  4.00600000,  3.97300000,
5594.09918189,  4.00418200,  3.90800000,  4.10300000,  4.03800000,  3.97300000,
5594.19589686,  3.98053500,  3.90800000,  4.07100000,  4.00600000,  3.94100000,
5594.29306936,  3.99718900,  3.94100000,  4.07100000,  3.97300000,  4.00600000,
5594.38927913,  3.96481400,  3.90800000,  4.00600000,  3.94100000,  4.00600000,
5594.48565364,  4.00523600,  3.97300000,  4.03800000,  3.97300000,  4.03800000,
5594.58155131,  3.99707300,  3.94100000,  4.03800000,  3.97300000,  4.03800000,
5594.67863512,  4.00523600,  3.97300000,  4.03800000,  3.97300000,  4.03800000,
5594.77266359,  3.97292300,  3.94100000,  3.97300000,  3.94100000,  4.03800000,
5594.87063813,  4.00523600,  3.97300000,  4.03800000,  3.97300000,  4.03800000,
5594.96557379,  3.96508500,  3.94100000,  4.00600000,  3.94100000,  3.97300000,
5595.06164551,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
5595.16037321,  3.98891000,  3.94100000,  4.03800000,  3.94100000,  4.03800000,
5595.25802183,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
5595.35394454,  4.00542300,  3.94100000,  4.03800000,  4.00600000,  4.03800000,
5595.44950056,  4.01344100,  3.94100000,  4.07100000,  4.03800000,  4.00600000,
5595.54486656,  4.02944500,  3.97300000,  4.10300000,  4.03800000,  4.00600000,
5595.64297128,  4.02147700,  3.97300000,  4.10300000,  4.00600000,  4.00600000,
5595.73518801,  4.01318400,  3.94100000,  4.10300000,  4.00600000,  4.00600000,
5595.83136559,  4.02930400,  3.94100000,  4.10300000,  4.00600000,  4.07100000,
5595.93079710,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
5596.02327752,  4.03739900,  3.97300000,  4.13600000,  4.00600000,  4.03800000,
5596.11921716,  4.02147700,  3.97300000,  4.10300000,  4.00600000,  4.00600000,
5596.21636295,  4.03791800,  3.97300000,  4.07100000,  4.03800000,  4.07100000,
5596.31739473,  4.02917800,  3.97300000,  4.10300000,  3.97300000,  4.07100000,
5596.41549921,  4.00547300,  3.94100000,  4.07100000,  4.00600000,  4.00600000,
5596.51344490,  4.00515700,  3.97300000,  4.07100000,  3.94100000,  4.03800000,
5596.61042190,  4.03008700,  4.00600000,  4.07100000,  4.00600000,  4.03800000,
5596.70555949,  4.01332000,  3.97300000,  4.03800000,  3.97300000,  4.07100000,
5596.80050611,  4.01332000,  3.97300000,  4.03800000,  3.97300000,  4.07100000,
5596.89337897,  4.00515700,  3.97300000,  4.07100000,  3.94100000,  4.03800000,
5596.99120355,  3.99707300,  3.97300000,  4.03800000,  3.94100000,  4.03800000,
5597.08645511,  4.00509100,  3.97300000,  4.03800000,  3.94100000,  4.07100000,
5597.18250394,  3.98107200,  3.94100000,  4.00600000,  3.94100000,  4.03800000,
5597.27843118,  4.02109500,  3.97300000,  4.03800000,  3.97300000,  4.10300000,
5597.37443662,  3.97193700,  3.90800000,  4.03800000,  3.90800000,  4.03800000,
5597.47067690,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5597.57342100,  3.97258500,  3.90800000,  4.03800000,  3.94100000,  4.00600000,
5597.66640735,  4.01253200,  3.90800000,  4.10300000,  4.03800000,  4.00600000,
5597.76464415,  3.94724000,  3.84300000,  4.03800000,  4.00600000,  3.90800000,
5597.85848832,  4.00456300,  3.90800000,  4.10300000,  4.00600000,  4.00600000,
5597.95447636,  3.96469700,  3.90800000,  4.00600000,  3.97300000,  3.97300000,
5598.05046034,  4.01280300,  3.94100000,  4.10300000,  3.97300000,  4.03800000,
5598.15050387,  3.96443600,  3.90800000,  4.03800000,  3.94100000,  3.97300000,
5598.24249411,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5598.33909369,  3.97323400,  3.94100000,  4.00600000,  3.94100000,  4.00600000,
5598.43436861,  3.99707300,  3.94100000,  4.03800000,  3.97300000,  4.03800000,
5598.53056049,  3.96416500,  3.90800000,  4.00600000,  3.90800000,  4.03800000,
5598.62967753,  3.98923500,  3.97300000,  4.03800000,  3.94100000,  4.00600000,
5598.72847700,  3.98917100,  3.97300000,  4.00600000,  3.94100000,  4.03800000,
5598.82851529,  4.01332000,  3.97300000,  4.03800000,  3.97300000,  4.07100000,
5598.91946292,  3.98923500,  3.97300000,  4.03800000,  3.94100000,  4.00600000,
5599.01536369,  3.99707300,  3.94100000,  4.03800000,  3.97300000,  4.03800000,
5599.11838436,  3.97292300,  3.94100000,  4.03800000,  3.94100000,  3.97300000,
5599.21153975,  3.99691800,  3.90800000,  4.07100000,  4.00600000,  4.00600000,
5599.30859590,  3.96441800,  3.90800000,  4.07100000,  3.94100000,  3.94100000,
5599.40346503,  4.00490000,  3.94100000,  4.10300000,  3.97300000,  4.00600000,
5599.49960518,  3.98863300,  3.90800000,  4.07100000,  4.00600000,  3.97300000,
5599.59452438,  4.01344100,  3.94100000,  4.07100000,  4.00600000,  4.03800000,
5599.69054651,  3.97246800,  3.90800000,  4.03800000,  3.97300000,  3.97300000,
5599.78650570,  3.99745500,  3.94100000,  4.03800000,  4.00600000,  4.00600000,
5599.88475585,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5599.98473835,  3.97291200,  3.90800000,  4.00600000,  3.97300000,  4.00600000,
5600.07871580,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
5600.17543101,  4.01344100,  3.94100000,  4.07100000,  4.00600000,  4.03800000,
5600.27077508,  3.99718900,  3.94100000,  4.07100000,  4.00600000,  3.97300000,
5600.37182331,  4.01280300,  3.94100000,  4.10300000,  4.03800000,  3.97300000,
5600.46543384,  4.00490000,  3.94100000,  4.10300000,  4.00600000,  3.97300000,
5600.55986762,  4.02982100,  3.97300000,  4.07100000,  4.07100000,  4.00600000,
5600.65256596,  4.02115300,  3.94100000,  4.10300000,  4.03800000,  4.00600000,
5600.75345349,  4.02878000,  3.90800000,  4.10300000,  4.07100000,  4.03800000,
5600.84540796,  4.03719200,  3.94100000,  4.13600000,  4.07100000,  4.00600000,
5600.94538379,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
5601.04544902,  4.02167000,  3.97300000,  4.07100000,  4.00600000,  4.03800000,
5601.14250135,  4.01370200,  3.97300000,  4.07100000,  4.00600000,  4.00600000,
5601.23917127,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
5601.33050704,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
5601.43150640,  4.01332000,  3.97300000,  4.07100000,  4.03800000,  3.97300000,
5601.52833056,  4.01318400,  3.94100000,  4.10300000,  4.00600000,  4.00600000,
5601.62190127,  4.01344100,  3.94100000,  4.07100000,  4.00600000,  4.03800000,
5601.72073960,  4.03008700,  4.00600000,  4.07100000,  4.00600000,  4.03800000,
5601.81594706,  4.01344100,  3.94100000,  4.07100000,  4.03800000,  4.00600000,
5601.91043019,  4.02107300,  3.94100000,  4.13600000,  4.00600000,  4.00600000,
5602.00699401,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
5602.10304689,  4.03663000,  3.94100000,  4.16800000,  4.03800000,  4.00600000,
5602.20303822,  4.00456300,  3.90800000,  4.10300000,  4.00600000,  4.00600000,
5602.30071592,  3.99627900,  3.90800000,  4.10300000,  4.00600000,  3.97300000,
5602.39724374,  4.00547300,  3.94100000,  4.07100000,  4.00600000,  4.00600000,
5602.49395800,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
5602.58948779,  4.00541700,  3.97300000,  4.07100000,  3.97300000,  4.00600000,
5602.68306351,  4.01344100,  3.94100000,  4.07100000,  4.00600000,  4.03800000,
5602.78300452,  4.02173700,  4.00600000,  4.07100000,  3.97300000,  4.03800000,
5602.87914920,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5602.97306228,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5603.06973004,  4.00490000,  3.94100000,  4.10300000,  4.00600000,  3.97300000,
5603.16311860,  4.00547300,  3.94100000,  4.07100000,  4.00600000,  4.00600000,
5603.26286101,  3.98897300,  3.94100000,  4.07100000,  3.97300000,  3.97300000,
5603.36345410,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
5603.46017456,  3.99691800,  3.90800000,  4.07100000,  4.00600000,  4.00600000,
5603.55381250,  3.99718900,  3.94100000,  4.07100000,  3.97300000,  4.00600000,
5603.65200377,  4.01344100,  3.94100000,  4.07100000,  4.00600000,  4.03800000,
5603.74899864,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5603.84079981,  4.01319300,  3.97300000,  4.10300000,  3.97300000,  4.00600000,
5603.94120741,  4.00509100,  3.94100000,  4.07100000,  3.97300000,  4.03800000,
5604.03583097,  3.98068400,  3.90800000,  4.03800000,  3.97300000,  4.00600000,
5604.13172650,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
5604.22767925,  3.99745500,  3.94100000,  4.03800000,  4.00600000,  4.00600000,
5604.32480717,  3.99745500,  3.94100000,  4.03800000,  4.00600000,  4.00600000,
5604.42014027,  3.99745500,  3.94100000,  4.03800000,  4.00600000,  4.00600000,
5604.52046704,  4.00523600,  3.97300000,  4.03800000,  3.97300000,  4.03800000,
5604.61732054,  3.98917100,  3.94100000,  4.03800000,  3.97300000,  4.00600000,
5604.71280742,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
5604.81045103,  3.99625500,  3.87600000,  4.07100000,  3.97300000,  4.07100000,
5604.90381670,  3.97265200,  3.90800000,  4.00600000,  3.94100000,  4.03800000,
5604.99783134,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
5605.09624124,  3.99707300,  3.94100000,  4.03800000,  3.97300000,  4.03800000,
5605.19396448,  4.00456300,  3.90800000,  4.10300000,  4.00600000,  4.00600000,
5605.28668189,  4.02115300,  3.94100000,  4.10300000,  4.03800000,  4.00600000,
5605.38524413,  4.00509100,  3.94100000,  4.07100000,  4.03800000,  3.97300000,
5605.48318624,  4.02877500,  3.94100000,  4.13600000,  4.07100000,  3.97300000,
5605.57928014,  4.03636300,  3.94100000,  4.16800000,  4.07100000,  3.97300000,
5605.67552614,  4.02035300,  3.90800000,  4.13600000,  4.03800000,  4.00600000,
5605.77352095,  4.02850400,  3.90800000,  4.13600000,  4.07100000,  4.00600000,
5605.87275815,  4.03707300,  3.94100000,  4.13600000,  4.03800000,  4.03800000,
5605.96553588,  4.02918400,  3.94100000,  4.10300000,  4.03800000,  4.03800000,
5606.06247568,  4.00547300,  3.94100000,  4.07100000,  4.00600000,  4.00600000,
5606.16102004,  4.04607900,  4.00600000,  4.07100000,  4.00600000,  4.10300000,
5606.25759816,  4.04543700,  4.00600000,  4.10300000,  3.97300000,  4.10300000,
5606.35205078,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
5606.44860792,  4.02167000,  4.00600000,  4.03800000,  3.97300000,  4.07100000,
5606.54479170,  4.02930400,  4.00600000,  4.07100000,  3.94100000,  4.10300000,
5606.64085364,  4.02141500,  4.00600000,  4.10300000,  3.94100000,  4.03800000,
5606.73774648,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
5606.83571219,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
5606.93291926,  4.02109500,  3.97300000,  4.10300000,  3.97300000,  4.03800000,
5607.02970529,  3.99733400,  3.97300000,  4.03800000,  3.97300000,  4.00600000,
5607.12374711,  4.00541700,  3.97300000,  4.07100000,  3.97300000,  4.00600000,
5607.22182727,  4.00541700,  3.97300000,  4.07100000,  3.97300000,  4.00600000,
5607.31878424,  3.99718900,  3.94100000,  4.07100000,  4.00600000,  3.97300000,
5607.41046095,  4.00490000,  3.94100000,  4.10300000,  4.00600000,  3.97300000,
5607.51053858,  4.01253200,  3.90800000,  4.10300000,  4.03800000,  4.00600000,
5607.60211992,  4.00490000,  3.94100000,  4.10300000,  4.00600000,  3.97300000,
5607.69979620,  4.00547300,  3.94100000,  4.07100000,  4.00600000,  4.00600000,
5607.79921055,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
5607.89167666,  4.01370200,  3.97300000,  4.07100000,  4.00600000,  4.00600000,
5607.99375224,  3.99692800,  3.94100000,  4.07100000,  3.94100000,  4.03800000,
5608.09116435,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
5608.18476796,  4.02115300,  4.00600000,  4.03800000,  3.94100000,  4.10300000,
5608.28221726,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
5608.37604356,  4.04582200,  4.03800000,  4.10300000,  3.97300000,  4.07100000,
5608.47620964,  4.03008700,  4.00600000,  4.07100000,  4.00600000,  4.03800000,
5608.57206392,  4.03792800,  4.00600000,  4.10300000,  4.00600000,  4.03800000,
5608.66515875,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
5608.76285481,  4.05287800,  3.94100000,  4.16800000,  4.07100000,  4.03800000,
5608.86109829,  4.06129900,  3.97300000,  4.16800000,  4.03800000,  4.07100000,
5608.95423627,  4.03739900,  3.97300000,  4.13600000,  4.00600000,  4.03800000,
5609.05025196,  4.02943100,  3.97300000,  4.13600000,  4.00600000,  4.00600000,
5609.15107155,  4.03719200,  3.94100000,  4.13600000,  4.00600000,  4.07100000,
5609.25208592,  4.05320200,  3.97300000,  4.16800000,  4.07100000,  4.00600000,
5609.34389091,  4.04528900,  3.94100000,  4.13600000,  4.07100000,  4.03800000,
5609.44412255,  4.04543100,  3.97300000,  4.13600000,  4.03800000,  4.03800000,
