depth
time,pressure,depth_raw,depth_filt,
seconds,Pa,m,m,
5719.95384765,19826.35270000,  2.02170000,  2.02220000,
5720.05471945,19845.04470000,  2.02360000,  2.02240000,
5720.15415382,19860.87580000,  2.02520000,  2.02260000,
5720.25502539,19870.79400000,  2.02630000,  2.02300000,
5720.35604310,19901.12090000,  2.02930000,  2.02360000,
5720.44818974,19896.73400000,  2.02890000,  2.02420000,
5720.55603123,19904.74490000,  2.02970000,  2.02470000,
5720.65768671,19915.23530000,  2.03080000,  2.02530000,
5720.75825429,19914.28160000,  2.03070000,  2.02590000,
5720.85833454,19927.63310000,  2.03210000,  2.02650000,
5720.95905852,19912.37430000,  2.03050000,  2.02690000,
5721.04889917,19914.28160000,  2.03070000,  2.02730000,
5721.16032720,19915.61680000,  2.03080000,  2.02760000,
5721.26119661,19918.47780000,  2.03110000,  2.02800000,
5721.36112928,19861.63870000,  2.02530000,  2.02770000,
5721.46117544,19863.54610000,  2.02550000,  2.02750000,
5721.56208658,19894.25440000,  2.02860000,  2.02760000,
5721.66196680,19857.44250000,  2.02490000,  2.02730000,
5721.76306415,19865.07190000,  2.02570000,  2.02720000,
5721.84741545,19821.20280000,  2.02120000,  2.02660000,
5721.96383834,19791.63890000,  2.01820000,  2.02570000,
5722.06555963,19812.61980000,  2.02030000,  2.02520000,
5722.16372561,19860.68500000,  2.02520000,  2.02520000,
5722.26436162,19853.43710000,  2.02450000,  2.02510000,
5722.36571217,19854.96300000,  2.02460000,  2.02510000,
5722.46541834,19794.11840000,  2.01840000,  2.02440000,
5722.56626463,19822.72870000,  2.02140000,  2.02410000,
5722.64949775,19839.13190000,  2.02300000,  2.02400000,
5722.76752424,19770.84870000,  2.01610000,  2.02320000,
5722.86728978,19784.58170000,  2.01750000,  2.02260000,
5722.96867633,19799.07760000,  2.01890000,  2.02230000,
5723.06957030,19802.12930000,  2.01930000,  2.02200000,
5723.16930747,19794.69060000,  2.01850000,  2.02160000,
5723.26952505,19799.07760000,  2.01890000,  2.02130000,
5723.37117028,19803.46450000,  2.01940000,  2.02120000,
5723.44737053,19786.67980000,  2.01770000,  2.02080000,
5723.57129192,19749.29570000,  2.01390000,  2.02010000,
5723.67328835,19774.09120000,  2.01640000,  2.01970000,
5723.74728417,19802.32000000,  2.01930000,  2.01970000,
5723.87298322,19742.61990000,  2.01320000,  2.01900000,
5723.97361398,19707.52470000,  2.00960000,  2.01810000,
5724.07431412,19722.59270000,  2.01110000,  2.01740000,
5724.17499256,19710.95790000,  2.01000000,  2.01670000,
5724.27441931,19705.04510000,  2.00940000,  2.01590000,
5724.37673354,19678.91440000,  2.00670000,  2.01500000,
5724.47529340,19654.30950000,  2.00420000,  2.01390000,
5724.57657003,19661.93890000,  2.00500000,  2.01300000,
5724.67833018,19716.29850000,  2.01050000,  2.01280000,
5724.77760172,19777.33370000,  2.01670000,  2.01320000,
5724.87734199,19762.83790000,  2.01520000,  2.01340000,
5724.97975755,19792.40180000,  2.01830000,  2.01390000,
5725.07915425,19816.24370000,  2.02070000,  2.01450000,
5725.17329097,19790.49450000,  2.01810000,  2.01490000,
5725.28124571,19794.69060000,  2.01850000,  2.01530000,
5725.38118267,19793.73700000,  2.01840000,  2.01560000,
5725.47284770,19802.89230000,  2.01930000,  2.01600000,
5725.58226323,19856.29810000,  2.02480000,  2.01680000,
5725.68187284,19821.01210000,  2.02120000,  2.01730000,
5725.78252029,19832.45620000,  2.02230000,  2.01780000,
5725.88253903,19850.38530000,  2.02420000,  2.01840000,
5725.98384619,19811.09390000,  2.02020000,  2.01860000,
5726.08399248,19747.57900000,  2.01370000,  2.01810000,
5726.18483996,19736.13490000,  2.01250000,  2.01750000,
5726.28623033,19746.62540000,  2.01360000,  2.01710000,
5726.38515043,19740.33110000,  2.01300000,  2.01670000,
5726.48698592,19724.88160000,  2.01140000,  2.01620000,
5726.59114718,19727.93330000,  2.01170000,  2.01570000,
5726.69017005,19679.29580000,  2.00670000,  2.01480000,
5726.79123306,19723.92790000,  2.01130000,  2.01450000,
5726.89085412,19688.64190000,  2.00770000,  2.01380000,
5726.99358463,19710.38570000,  2.00990000,  2.01340000,
5727.09264779,19725.07230000,  2.01140000,  2.01320000,
5727.19014907,19677.19780000,  2.00650000,  2.01250000,
5727.27218390,19679.48660000,  2.00670000,  2.01200000,
5727.39008570,19693.41020000,  2.00820000,  2.01160000,
5727.49039054,19683.87350000,  2.00720000,  2.01110000,
5727.59113026,19664.41850000,  2.00520000,  2.01060000,
5727.69104791,19656.40760000,  2.00440000,  2.00990000,
5727.79264331,19640.19510000,  2.00270000,  2.00920000,
5727.89312410,19618.64200000,  2.00050000,  2.00840000,
5727.99417782,19633.13790000,  2.00200000,  2.00770000,
5728.09399080,19641.33950000,  2.00290000,  2.00720000,
5728.19465494,19642.67470000,  2.00300000,  2.00680000,
5728.29519105,19642.29320000,  2.00300000,  2.00640000,
5728.39430428,19662.70190000,  2.00500000,  2.00630000,
5728.49521351,19623.02900000,  2.00100000,  2.00580000,
5728.59720278,19574.58220000,  1.99610000,  2.00480000,
5728.69610190,19564.28250000,  1.99500000,  2.00380000,
5728.79734397,19590.60400000,  1.99770000,  2.00320000,
5728.89716244,19554.55500000,  1.99400000,  2.00230000,
5728.99820924,19506.68050000,  1.98910000,  2.00100000,
5729.10001683,19505.72680000,  1.98900000,  1.99980000,
5729.19923615,19518.12460000,  1.99030000,  1.99880000,
5729.29915142,19471.96670000,  1.98560000,  1.99750000,
5729.40030956,19479.97750000,  1.98640000,  1.99640000,
5729.50070381,19509.92300000,  1.98950000,  1.99570000,
5729.60235810,19487.41620000,  1.98720000,  1.99480000,
5729.70225382,19470.25010000,  1.98540000,  1.99390000,
5729.79739094,19451.36730000,  1.98350000,  1.99290000,
5729.90406179,19509.16000000,  1.98940000,  1.99250000,
5730.00474119,19474.06480000,  1.98580000,  1.99180000,
5730.10427022,19465.67240000,  1.98490000,  1.99120000,
5730.20599508,19511.83030000,  1.98970000,  1.99100000,
5730.30622268,19510.87670000,  1.98960000,  1.99090000,
5730.40560341,19567.52500000,  1.99530000,  1.99130000,
5730.50558949,19509.35080000,  1.98940000,  1.99110000,
5730.60637021,19512.02110000,  1.98970000,  1.99100000,
5730.70639777,19577.25250000,  1.99630000,  1.99150000,
5730.80631733,19548.83300000,  1.99340000,  1.99170000,
5730.90736842,19599.37780000,  1.99860000,  1.99240000,
5731.00728106,19603.38320000,  1.99900000,  1.99300000,
5731.10857892,19605.48130000,  1.99920000,  1.99370000,
5731.21036983,19624.36410000,  2.00110000,  1.99440000,
5731.30942154,19606.24430000,  1.99930000,  1.99490000,
5731.40949321,19604.90910000,  1.99910000,  1.99530000,
5731.51095343,19638.28780000,  2.00250000,  1.99600000,
5731.61022782,19657.55200000,  2.00450000,  1.99690000,
5731.71198463,19679.48660000,  2.00670000,  1.99790000,
5731.81314230,19676.43480000,  2.00640000,  1.99870000,
5731.91364503,19625.12700000,  2.00120000,  1.99900000,
5732.01264858,19655.64470000,  2.00430000,  1.99950000,
5732.11350536,19691.31220000,  2.00800000,  2.00040000,
5732.21430087,19658.12420000,  2.00460000,  2.00080000,
5732.31442738,19683.30130000,  2.00710000,  2.00140000,
5732.41422796,19722.40200000,  2.01110000,  2.00240000,
5732.51539660,19722.78350000,  2.01120000,  2.00330000,
5732.59841990,19682.15690000,  2.00700000,  2.00360000,
5732.71739149,19714.77260000,  2.01030000,  2.00430000,
5732.81629992,19711.91160000,  2.01010000,  2.00490000,
5732.91746688,19714.20040000,  2.01030000,  2.00540000,
5733.01749945,19678.91440000,  2.00670000,  2.00560000,
5733.11843872,19656.40760000,  2.00440000,  2.00540000,
5733.21956635,19651.44850000,  2.00390000,  2.00530000,
5733.32032490,19677.96070000,  2.00660000,  2.00540000,
5733.42140388,19649.35040000,  2.00370000,  2.00520000,
5733.52080917,19608.91450000,  1.99960000,  2.00470000,
5733.62050390,19642.10250000,  2.00290000,  2.00450000,
5733.72150874,19669.18690000,  2.00570000,  2.00460000,
5733.82152891,19644.77280000,  2.00320000,  2.00450000,
5733.92151499,19693.02880000,  2.00810000,  2.00480000,
5733.99754524,19645.34500000,  2.00330000,  2.00470000,
5734.12348652,19666.89810000,  2.00550000,  2.00480000,
5734.22517586,19642.86540000,  2.00300000,  2.00460000,
5734.32536364,19654.50030000,  2.00420000,  2.00450000,
5734.42616439,19658.88720000,  2.00460000,  2.00460000,
5734.52564669,19672.23860000,  2.00600000,  2.00470000,
5734.62562156,19678.34220000,  2.00660000,  2.00490000,
5734.72748494,19692.83800000,  2.00810000,  2.00520000,
5734.82642531,19667.66100000,  2.00550000,  2.00530000,
5734.92660427,19626.08070000,  2.00130000,  2.00490000,
5735.02822495,19628.56030000,  2.00160000,  2.00450000,
5735.12756801,19638.86000000,  2.00260000,  2.00430000,
5735.22533941,19646.68010000,  2.00340000,  2.00420000,
5735.32952976,19639.43220000,  2.00270000,  2.00410000,
5735.43135691,19613.68290000,  2.00000000,  2.00370000,
5735.52372146,19612.92000000,  2.00000000,  2.00330000,
5735.63010216,19580.49500000,  1.99670000,  2.00260000,
5735.73109508,19599.37780000,  1.99860000,  2.00220000,
5735.83117795,19618.26060000,  2.00050000,  2.00210000,
5735.93205237,19606.81650000,  1.99930000,  2.00180000,
5736.03368783,19604.52760000,  1.99910000,  2.00150000,
5736.13348246,19606.62570000,  1.99930000,  2.00130000,
5736.23382187,19635.61750000,  2.00230000,  2.00140000,
5736.33515048,19639.05070000,  2.00260000,  2.00150000,
5736.43592787,19619.59570000,  2.00060000,  2.00140000,
5736.53720260,19626.65290000,  2.00140000,  2.00140000,
5736.63514113,19589.84100000,  1.99760000,  2.00100000,
5736.72367144,19601.85730000,  1.99880000,  2.00080000,
5736.83819032,19541.01280000,  1.99260000,  2.00000000,
5736.93634224,19584.11900000,  1.99700000,  1.99970000,
5737.03720593,19606.81650000,  1.99930000,  1.99970000,
5737.13834524,19635.61750000,  2.00230000,  1.99990000,
5737.23893857,19603.95540000,  1.99900000,  1.99980000,
5737.33835053,19611.20340000,  1.99980000,  1.99980000,
5737.43932486,19604.33690000,  1.99910000,  1.99980000,
5737.53938437,19558.17900000,  1.99440000,  1.99920000,
5737.64033389,19576.29880000,  1.99620000,  1.99890000,
5737.74295878,19625.12700000,  2.00120000,  1.99920000,
5737.84152031,19641.53030000,  2.00290000,  1.99950000,
5737.94294429,19657.93350000,  2.00460000,  2.00000000,
5738.04269814,19688.83260000,  2.00770000,  2.00080000,
5738.14437723,19710.19490000,  2.00990000,  2.00170000,
5738.24360466,19734.99050000,  2.01240000,  2.00280000,
5738.34495664,19766.46180000,  2.01560000,  2.00410000,
5738.44544840,19755.01770000,  2.01450000,  2.00510000,
5738.54638696,19774.28200000,  2.01640000,  2.00620000,
5738.64572883,19779.24110000,  2.01690000,  2.00730000,
5738.74736834,19795.07210000,  2.01850000,  2.00840000,
5738.84634447,19797.36090000,  2.01880000,  2.00950000,
5738.92471600,19786.29830000,  2.01760000,  2.01030000,
5739.04726315,19803.27370000,  2.01940000,  2.01120000,
5739.14728045,19794.49990000,  2.01850000,  2.01190000,
5739.24970651,19767.98770000,  2.01580000,  2.01230000,
5739.34825683,19799.26830000,  2.01900000,  2.01300000,
5739.44860387,19769.51360000,  2.01590000,  2.01330000,
5739.54935098,19744.90880000,  2.01340000,  2.01330000,
5739.64938664,19693.79170000,  2.00820000,  2.01280000,
5739.75157809,19695.31760000,  2.00840000,  2.01230000,
5739.85130239,19688.06970000,  2.00760000,  2.01190000,
5739.95135188,19656.02610000,  2.00440000,  2.01110000,
5740.04780364,19680.44030000,  2.00680000,  2.01070000,
5740.15266156,19651.83000000,  2.00390000,  2.01000000,
5740.25443292,19626.65290000,  2.00140000,  2.00910000,
5740.35528755,19620.54940000,  2.00070000,  2.00830000,
5740.45370674,19574.77290000,  1.99610000,  2.00710000,
5740.55580950,19586.21710000,  1.99720000,  2.00610000,
5740.65572786,19575.34520000,  1.99610000,  2.00510000,
5740.75555587,19580.87650000,  1.99670000,  2.00430000,
5740.85728502,19577.82470000,  1.99640000,  2.00350000,
5740.95680904,19515.83580000,  1.99010000,  2.00210000,
5741.05759501,19543.30160000,  1.99290000,  2.00120000,
5741.15848112,19499.05110000,  1.98830000,  1.99990000,
5741.25941706,19483.98300000,  1.98680000,  1.99860000,
5741.35853672,19521.17640000,  1.99060000,  1.99780000,
5741.45956612,19502.48430000,  1.98870000,  1.99690000,
5741.55948973,19495.42710000,  1.98800000,  1.99600000,
5741.65965462,19491.04020000,  1.98750000,  1.99520000,
5741.76320195,19474.44620000,  1.98580000,  1.99420000,
5741.86058617,19489.13280000,  1.98730000,  1.99350000,
5741.94942784,19538.15180000,  1.99230000,  1.99340000,
5742.06298804,19560.08630000,  1.99460000,  1.99350000,
5742.16256666,19598.42410000,  1.99850000,  1.99400000,
5742.26300335,19614.63660000,  2.00010000,  1.99460000,
5742.36456966,19636.95260000,  2.00240000,  1.99540000,
5742.46451688,19687.49750000,  2.00760000,  1.99660000,
5742.56484842,19704.28220000,  2.00930000,  1.99790000,
5742.66553926,19724.50010000,  2.01130000,  1.99920000,
5742.76501679,19704.66360000,  2.00930000,  2.00020000,
5742.84776711,19720.68540000,  2.01100000,  2.00130000,
5742.96766496,19775.80790000,  2.01660000,  2.00280000,
5743.06702137,19744.33650000,  2.01340000,  2.00390000,
5743.16777182,19736.32570000,  2.01250000,  2.00480000,
5743.26818538,19717.06140000,  2.01060000,  2.00530000,
5743.36805487,19737.47010000,  2.01270000,  2.00610000,
5743.46897054,19725.64450000,  2.01150000,  2.00660000,
5743.56892228,19744.90880000,  2.01340000,  2.00730000,
5743.67130733,19718.01510000,  2.01070000,  2.00760000,
5743.76983261,19696.46200000,  2.00850000,  2.00770000,
5743.84799409,19737.66080000,  2.01270000,  2.00820000,
5743.97120333,19727.17040000,  2.01160000,  2.00860000,
5744.04772353,19749.48640000,  2.01390000,  2.00910000,
5744.17193317,19784.39090000,  2.01740000,  2.00990000,
5744.24783254,19742.23850000,  2.01310000,  2.01020000,
5744.37559223,19719.15950000,  2.01080000,  2.01030000,
5744.47471857,19732.32020000,  2.01210000,  2.01050000,
5744.57488227,19705.23580000,  2.00940000,  2.01040000,
5744.67516303,19703.32850000,  2.00920000,  2.01030000,
5744.77542663,19682.15690000,  2.00700000,  2.00990000,
5744.87760329,19717.82440000,  2.01070000,  2.01000000,
5744.97553849,19713.24670000,  2.01020000,  2.01000000,
5745.07606339,19730.03140000,  2.01190000,  2.01020000,
5745.17779875,19628.75100000,  2.00160000,  2.00930000,
5745.27423835,19667.08880000,  2.00550000,  2.00900000,
5745.37793303,19689.40480000,  2.00780000,  2.00880000,
5745.47881079,19709.81350000,  2.00980000,  2.00890000,
5745.57965755,19665.56290000,  2.00530000,  2.00860000,
5745.67985845,19703.32850000,  2.00920000,  2.00860000,
5745.78067160,19676.24410000,  2.00640000,  2.00840000,
5745.88086247,19702.75630000,  2.00910000,  2.00850000,
5745.98205423,19719.15950000,  2.01080000,  2.00870000,
5746.08144069,19723.16490000,  2.01120000,  2.00900000,
5746.18270969,19723.54640000,  2.01120000,  2.00920000,
5746.28456211,19739.56820000,  2.01290000,  2.00960000,
5746.37308717,19737.27930000,  2.01260000,  2.00990000,
5746.48513460,19779.24110000,  2.01690000,  2.01060000,
5746.57437754,19753.30110000,  2.01430000,  2.01090000,
5746.68616176,19728.50550000,  2.01170000,  2.01100000,
5746.78695321,19759.21390000,  2.01490000,  2.01140000,
5746.88750052,19804.79960000,  2.01950000,  2.01220000,
5746.98979163,19814.14560000,  2.02050000,  2.01300000,
5747.08995175,19783.62800000,  2.01740000,  2.01350000,
5747.19030476,19795.64430000,  2.01860000,  2.01400000,
5747.29225707,19804.41810000,  2.01950000,  2.01450000,
5747.39088058,19824.44530000,  2.02150000,  2.01520000,
5747.49022222,19839.13190000,  2.02300000,  2.01600000,
5747.59229493,19827.87860000,  2.02190000,  2.01660000,
5747.69012475,19810.33090000,  2.02010000,  2.01700000,
5747.79305243,19839.51340000,  2.02310000,  2.01760000,
5747.87322927,19849.24090000,  2.02410000,  2.01820000,
5747.99110961,19820.43990000,  2.02110000,  2.01850000,
5748.07369804,19845.80770000,  2.02370000,  2.01900000,
5748.19253993,19806.89770000,  2.01970000,  2.01910000,
5748.29446697,19813.57340000,  2.02040000,  2.01920000,
5748.39423180,19846.18910000,  2.02370000,  2.01970000,
5748.49351263,19801.36640000,  2.01920000,  2.01960000,
5748.59497571,19782.48360000,  2.01730000,  2.01940000,
5748.69546103,19790.49450000,  2.01810000,  2.01930000,
5748.79481435,19816.81590000,  2.02080000,  2.01940000,
5748.89565420,19819.29550000,  2.02100000,  2.01960000,
5748.99647450,19889.10460000,  2.02810000,  2.02040000,
5749.09731269,19846.95210000,  2.02380000,  2.02080000,
5749.19657707,19844.66330000,  2.02360000,  2.02100000,
5749.27366590,19862.02020000,  2.02540000,  2.02150000,
5749.39946461,19793.92770000,  2.01840000,  2.02120000,
5749.49751925,19770.27650000,  2.01600000,  2.02070000,
5749.59849334,19727.55180000,  2.01170000,  2.01980000,
5749.69852996,19743.00140000,  2.01320000,  2.01910000,
5749.79974556,19753.30110000,  2.01430000,  2.01860000,
5749.90099502,19738.99600000,  2.01280000,  2.01800000,
5749.99867630,19727.93330000,  2.01170000,  2.01740000,
5750.10183048,19722.59270000,  2.01110000,  2.01680000,
5750.20275044,19753.30110000,  2.01430000,  2.01650000,
5750.30408216,19792.59260000,  2.01830000,  2.01670000,
5750.40275836,19796.02580000,  2.01860000,  2.01690000,
5750.50531268,19755.97140000,  2.01450000,  2.01670000,
5750.60593128,19775.23560000,  2.01650000,  2.01660000,
5750.70536447,19772.56540000,  2.01620000,  2.01660000,
5750.80518150,19721.44830000,  2.01100000,  2.01600000,
5750.90575457,19687.87890000,  2.00760000,  2.01520000,
5751.00573468,19629.70470000,  2.00170000,  2.01390000,
5751.10669279,19658.12420000,  2.00460000,  2.01290000,
5751.20746756,19655.45390000,  2.00430000,  2.01210000,
5751.30662680,19673.19230000,  2.00610000,  2.01150000,
5751.40816808,19649.73190000,  2.00370000,  2.01070000,
5751.49860477,19644.39130000,  2.00320000,  2.00990000,
5751.59800959,19662.12970000,  2.00500000,  2.00940000,
5751.71040225,19659.65010000,  2.00470000,  2.00900000,
5751.81023145,19614.44590000,  2.00010000,  2.00810000,
5751.90964437,19623.60120000,  2.00110000,  2.00740000,
5752.01070237,19657.74280000,  2.00450000,  2.00710000,
5752.11075640,19677.96070000,  2.00660000,  2.00700000,
5752.21195340,19625.69920000,  2.00130000,  2.00650000,
5752.31416249,19634.85450000,  2.00220000,  2.00600000,
5752.41291809,19613.87370000,  2.00010000,  2.00540000,
5752.51317143,19649.92260000,  2.00370000,  2.00530000,
5752.61466908,19605.48130000,  1.99920000,  2.00470000,
5752.71613097,19558.75120000,  1.99440000,  2.00360000,
5752.81519389,19612.53850000,  1.99990000,  2.00330000,
5752.89865446,19564.85470000,  1.99510000,  2.00240000,
5753.01627231,19588.31510000,  1.99750000,  2.00190000,
5753.11583114,19561.23070000,  1.99470000,  2.00120000,
5753.21695805,19543.49240000,  1.99290000,  2.00040000,
5753.31743383,19569.81380000,  1.99560000,  1.99990000,
5753.41874194,19563.32880000,  1.99490000,  1.99940000,
5753.51979160,19544.25530000,  1.99300000,  1.99880000,
5753.61885858,19578.58760000,  1.99650000,  1.99850000,
5753.71888471,19617.87910000,  2.00050000,  1.99870000,
5753.81993937,19578.77840000,  1.99650000,  1.99850000,
5753.89916062,19584.11900000,  1.99700000,  1.99840000,
5754.01984215,19623.60120000,  2.00110000,  1.99860000,
5754.12082148,19624.93630000,  2.00120000,  1.99890000,
5754.22104883,19635.99890000,  2.00230000,  1.99920000,
5754.29785180,19676.62550000,  2.00650000,  1.99990000,
5754.42295861,19732.89240000,  2.01220000,  2.00120000,
5754.52430916,19731.36660000,  2.01200000,  2.00230000,
5754.62488866,19725.26300000,  2.01140000,  2.00320000,
5754.72368789,19742.04770000,  2.01310000,  2.00420000,
5754.82585502,19684.44570000,  2.00730000,  2.00450000,
5754.92517662,19717.25210000,  2.01060000,  2.00510000,
5755.02557564,19708.28760000,  2.00970000,  2.00550000,
5755.12569475,19698.94160000,  2.00870000,  2.00590000,
5755.22633290,19695.12690000,  2.00830000,  2.00610000,
5755.32244086,19709.81350000,  2.00980000,  2.00650000,
5755.42780519,19719.73170000,  2.01090000,  2.00690000,
5755.52869987,19733.08320000,  2.01220000,  2.00750000,
5755.62402010,19738.42380000,  2.01280000,  2.00800000,
5755.72849441,19762.83790000,  2.01520000,  2.00870000,
5755.82942462,19755.97140000,  2.01450000,  2.00930000,
5755.92948055,19727.55180000,  2.01170000,  2.00950000,
5756.03045392,19745.29020000,  2.01350000,  2.00990000,
5756.13164330,19736.51640000,  2.01260000,  2.01020000,
5756.23234344,19737.66080000,  2.01270000,  2.01040000,
5756.33255863,19733.46460000,  2.01230000,  2.01060000,
5756.43252397,19745.86240000,  2.01350000,  2.01090000,
5756.53421688,19739.94960000,  2.01290000,  2.01110000,
5756.63265443,19727.17040000,  2.01160000,  2.01120000,
5756.73391509,19716.87070000,  2.01060000,  2.01110000,
5756.82425022,19742.61990000,  2.01320000,  2.01130000,
5756.93554592,19777.90590000,  2.01680000,  2.01190000,
5757.03664637,19807.66060000,  2.01980000,  2.01270000,
5757.13585258,19767.03400000,  2.01570000,  2.01300000,
5757.23653507,19792.78330000,  2.01830000,  2.01350000,
5757.33657479,19757.11580000,  2.01470000,  2.01360000,
5757.43766212,19791.82960000,  2.01820000,  2.01410000,
5757.53846478,19809.56800000,  2.02000000,  2.01470000,
5757.63734245,19807.66060000,  2.01980000,  2.01520000,
5757.73839712,19802.32000000,  2.01930000,  2.01560000,
5757.83967996,19825.97120000,  2.02170000,  2.01620000,
5757.94034052,19807.27920000,  2.01980000,  2.01660000,
5758.04158378,19809.56800000,  2.02000000,  2.01690000,
5758.14065099,19830.35810000,  2.02210000,  2.01740000,
5758.24159384,19872.12910000,  2.02640000,  2.01830000,
5758.34157991,19876.51600000,  2.02680000,  2.01920000,
5758.44382811,19877.85120000,  2.02700000,  2.02000000,
5758.54436064,19905.88930000,  2.02980000,  2.02090000,
5758.64273453,19952.42870000,  2.03460000,  2.02230000,
5758.74404383,19959.10440000,  2.03530000,  2.02360000,
5758.82379365,19927.06090000,  2.03200000,  2.02440000,
5758.94501853,19944.22700000,  2.03370000,  2.02540000,
5759.04550600,19937.16980000,  2.03300000,  2.02610000,
5759.14629006,19923.62760000,  2.03160000,  2.02670000,
5759.24676657,19946.51590000,  2.03400000,  2.02740000,
5759.34740400,19915.42600000,  2.03080000,  2.02780000,
5759.44665790,19891.96560000,  2.02840000,  2.02780000,
5759.54746771,19868.69590000,  2.02600000,  2.02760000,
5759.64877200,19899.40430000,  2.02920000,  2.02780000,
5759.75060034,19888.72310000,  2.02810000,  2.02780000,
5759.84877634,19883.38250000,  2.02750000,  2.02780000,
5759.94962597,19896.16180000,  2.02880000,  2.02790000,
5760.05148745,19900.16720000,  2.02930000,  2.02800000,
5760.15056896,19885.86210000,  2.02780000,  2.02800000,
5760.25183344,19916.18900000,  2.03090000,  2.02830000,
5760.35185647,19918.28710000,  2.03110000,  2.02860000,
5760.45183587,19925.91650000,  2.03190000,  2.02890000,
5760.55293965,19909.32250000,  2.03020000,  2.02900000,
5760.65430379,19902.07460000,  2.02940000,  2.02910000,
5760.75503206,19901.12090000,  2.02930000,  2.02910000,
5760.85383177,19953.38230000,  2.03470000,  2.02970000,
5760.95480299,19908.36880000,  2.03010000,  2.02970000,
5761.05540633,19863.92750000,  2.02560000,  2.02930000,
5761.14968920,19888.53240000,  2.02810000,  2.02920000,
5761.25592828,19879.56780000,  2.02720000,  2.02900000,
5761.35746145,19861.63870000,  2.02530000,  2.02860000,
5761.45770597,19845.99840000,  2.02370000,  2.02810000,
5761.55785370,19874.60870000,  2.02660000,  2.02800000,
5761.65867186,19902.64680000,  2.02950000,  2.02810000,
5761.74889827,19841.23000000,  2.02320000,  2.02760000,
5761.85894012,19805.94400000,  2.01960000,  2.02680000,
5761.96072912,19808.23280000,  2.01990000,  2.02610000,
5762.05963516,19815.48080000,  2.02060000,  2.02560000,
5762.15979981,19788.96860000,  2.01790000,  2.02480000,
5762.26096582,19791.06670000,  2.01810000,  2.02420000,
5762.36187673,19798.12390000,  2.01880000,  2.02360000,
5762.46199679,19745.86240000,  2.01350000,  2.02260000,
5762.56184292,19765.88960000,  2.01560000,  2.02190000,
5762.66313887,19800.60340000,  2.01910000,  2.02160000,
5762.76485062,19790.30370000,  2.01800000,  2.02130000,
5762.86523008,19794.49990000,  2.01850000,  2.02100000,
5762.96487141,19811.66610000,  2.02020000,  2.02090000,
5763.04850245,19808.42360000,  2.01990000,  2.02080000,
5763.16533804,19789.92230000,  2.01800000,  2.02050000,
5763.26618505,19842.37440000,  2.02340000,  2.02080000,
5763.36678672,19805.18110000,  2.01960000,  2.02070000,
5763.45020676,19798.31460000,  2.01890000,  2.02050000,
5763.56631517,19795.45360000,  2.01860000,  2.02030000,
5763.66823387,19776.57080000,  2.01660000,  2.01990000,
5763.76851797,19769.51360000,  2.01590000,  2.01950000,
5763.86954236,19793.35550000,  2.01840000,  2.01940000,
5763.96933174,19796.78870000,  2.01870000,  2.01940000,
5764.07048988,19784.20020000,  2.01740000,  2.01920000,
5764.17119765,19738.80520000,  2.01280000,  2.01850000,
5764.27305055,19757.49730000,  2.01470000,  2.01810000,
5764.37153840,19715.15410000,  2.01040000,  2.01740000,
5764.47262406,19705.04510000,  2.00940000,  2.01660000,
5764.57151675,19710.95790000,  2.01000000,  2.01590000,
5764.67230082,19721.63910000,  2.01100000,  2.01540000,
5764.77414608,19693.98250000,  2.00820000,  2.01470000,
5764.87561393,19703.90070000,  2.00920000,  2.01420000,
5764.97521234,19695.88980000,  2.00840000,  2.01360000,
5765.07480073,19685.20860000,  2.00730000,  2.01300000,
5765.17663312,19693.02880000,  2.00810000,  2.01250000,
5765.27564979,19711.91160000,  2.01010000,  2.01220000,
5765.37681055,19730.98510000,  2.01200000,  2.01220000,
5765.47757030,19720.87610000,  2.01100000,  2.01210000,
5765.57637453,19713.24670000,  2.01020000,  2.01190000,
5765.67751098,19709.43200000,  2.00980000,  2.01170000,
5765.77850842,19695.12690000,  2.00830000,  2.01140000,
5765.88052917,19686.73450000,  2.00750000,  2.01100000,
5765.98063612,19691.12140000,  2.00790000,  2.01070000,
5766.07385159,19689.21410000,  2.00770000,  2.01040000,
5766.17951274,19687.68820000,  2.00760000,  2.01010000,
5766.28097630,19665.18140000,  2.00530000,  2.00960000,
5766.38163018,19657.93350000,  2.00460000,  2.00910000,
5766.48360872,19644.96350000,  2.00320000,  2.00850000,
5766.58165693,19600.90370000,  1.99870000,  2.00750000,
5766.68276882,19664.60920000,  2.00520000,  2.00730000,
5766.78391314,19653.16510000,  2.00410000,  2.00700000,
5766.88573527,19658.88720000,  2.00460000,  2.00680000,
5766.98485970,19639.24140000,  2.00260000,  2.00630000,
5767.08666730,19632.75640000,  2.00200000,  2.00590000,
5767.18599510,19654.88170000,  2.00420000,  2.00570000,
5767.29013824,19624.74560000,  2.00120000,  2.00530000,
5767.39068913,19633.90090000,  2.00210000,  2.00500000,
5767.48993564,19647.25230000,  2.00350000,  2.00480000,
5767.58995199,19693.98250000,  2.00820000,  2.00520000,
5767.69084501,19679.48660000,  2.00670000,  2.00530000,
5767.79080391,19639.05070000,  2.00260000,  2.00500000,
5767.89310670,19649.54110000,  2.00370000,  2.00490000,
5767.99110389,19686.16230000,  2.00740000,  2.00520000,
5768.08981729,19665.56290000,  2.00530000,  2.00520000,
5768.18974590,19700.08600000,  2.00880000,  2.00550000,
