DVL
time,v_x,v_y,v_z,data\_good,
seconds,m/s,m/s,m/s,bool,
7250.86577177,  1.64700000,  0.33500000, -0.03700000,  1.00000000,
7250.96274543,  1.63300000,  0.30500000, -0.02600000,  1.00000000,
7251.05934596,  1.65000000,  0.29500000, -0.02800000,  1.00000000,
7251.15714765,  1.61200000,  0.32500000, -0.03000000,  1.00000000,
7251.25032067,  1.62200000,  0.32100000, -0.02600000,  1.00000000,
7251.34737873,  1.64700000,  0.33700000, -0.01700000,  1.00000000,
7251.44341445,  1.65500000,  0.33900000, -0.00600000,  1.00000000,
7251.53932238,  1.64100000,  0.32000000, -0.02500000,  1.00000000,
7251.63732362,  1.69400000,  0.30200000, -0.00700000,  1.00000000,
7251.73229027,  1.61200000,  0.24700000, -0.03600000,  1.00000000,
7251.83021212,  1.63200000,  0.30100000, -0.03400000,  1.00000000,
7251.92706537,  1.63200000,  0.30200000, -0.03200000,  1.00000000,
7252.02534819,  1.63700000,  0.28500000, -0.02800000,  1.00000000,
7252.12037635,  1.59700000,  0.26200000, -0.05000000,  1.00000000,
7252.21646714,  1.65100000,  0.29800000, -0.05200000,  1.00000000,
7252.31256604,  1.56000000,  0.25000000, -0.02600000,  1.00000000,
7252.40934587,  1.66700000,  0.29400000, -0.05300000,  1.00000000,
7252.50490451,  1.62300000,  0.32200000, -0.05000000,  1.00000000,
7252.60062504,  1.59600000,  0.31100000, -0.04600000,  1.00000000,
7252.69731164,  1.59900000,  0.26600000, -0.04900000,  1.00000000,
7252.79335189,  1.62900000,  0.32900000, -0.02000000,  1.00000000,
7252.88898611,  1.65300000,  0.30300000, -0.01600000,  1.00000000,
7252.98939562,  1.64500000,  0.30300000, -0.03000000,  1.00000000,
7253.08670688,  1.62200000,  0.33200000, -0.02300000,  1.00000000,
7253.18240666,  1.62600000,  0.30700000, -0.04400000,  1.00000000,
7253.27942109,  1.62300000,  0.28300000, -0.03100000,  1.00000000,
7253.37606049,  1.65100000,  0.29400000, -0.04100000,  1.00000000,
7253.47084379,  1.64000000,  0.29500000, -0.03000000,  1.00000000,
7253.56772423,  1.64100000,  0.30200000, -0.01300000,  1.00000000,
7253.66397953,  1.65400000,  0.29700000, -0.02500000,  1.00000000,
7253.76061726,  1.67100000,  0.32600000, -0.00500000,  1.00000000,
7253.85711312,  1.68900000,  0.32900000, -0.03100000,  1.00000000,
7253.95133495,  1.66200000,  0.30700000, -0.01900000,  1.00000000,
7254.04649615,  1.69100000,  0.28400000, -0.01100000,  1.00000000,
7254.14785314,  1.64400000,  0.29100000, -0.02100000,  1.00000000,
7254.24505353,  1.60800000,  0.24800000, -0.03700000,  1.00000000,
7254.33937454,  1.64200000,  0.31000000, -0.04600000,  1.00000000,
7254.43723941,  1.67100000,  0.28400000, -0.04300000,  1.00000000,
7254.53237486,  1.65500000,  0.29000000, -0.04000000,  1.00000000,
7254.62940335,  1.64400000,  0.28200000, -0.04700000,  1.00000000,
7254.72519946,  1.66700000,  0.28600000, -0.05300000,  1.00000000,
7254.82054543,  1.63000000,  0.29100000, -0.04400000,  1.00000000,
7254.91813326,  1.62900000,  0.25200000, -0.02800000,  1.00000000,
7255.01310825,  1.62500000,  0.28600000, -0.00500000,  1.00000000,
7255.10934615,  1.66600000,  0.34000000, -0.01800000,  1.00000000,
7255.20748091,  1.63600000,  0.27200000, -0.02500000,  1.00000000,
7255.30621982,  1.62500000,  0.26700000, -0.04800000,  1.00000000,
7255.40148115,  1.62200000,  0.24700000, -0.04800000,  1.00000000,
7255.49951625,  1.59600000,  0.27400000, -0.03700000,  1.00000000,
7255.59386921,  1.63300000,  0.26500000, -0.03000000,  1.00000000,
7255.68957257,  1.61800000,  0.33600000, -0.02700000,  1.00000000,
7255.78648424,  1.60100000,  0.27600000, -0.04500000,  1.00000000,
7255.88354731,  1.72200000,  0.31200000, -0.02100000,  1.00000000,
7255.97952342,  1.67200000,  0.33000000, -0.03700000,  1.00000000,
7256.07598710,  1.64000000,  0.23400000, -0.02700000,  1.00000000,
7256.17085481,  1.62100000,  0.29500000, -0.03000000,  1.00000000,
7256.26805758,  1.62800000,  0.29300000, -0.03900000,  1.00000000,
7256.36585164,  1.61200000,  0.28900000, -0.03900000,  1.00000000,
7256.45796418,  1.60300000,  0.27100000, -0.07000000,  1.00000000,
7256.55565381,  1.65200000,  0.31000000, -0.03700000,  1.00000000,
7256.65205193,  1.63300000,  0.30400000, -0.03600000,  1.00000000,
7256.75143528,  1.58900000,  0.24600000, -0.05500000,  1.00000000,
7256.84995794,  1.62300000,  0.27200000, -0.03900000,  1.00000000,
7256.94496393,  1.61600000,  0.27800000, -0.05100000,  1.00000000,
7257.03802323,  1.63300000,  0.29400000, -0.02400000,  1.00000000,
7257.13694048,  1.59900000,  0.28400000, -0.02500000,  1.00000000,
7257.23398685,  1.60300000,  0.26500000, -0.02500000,  1.00000000,
7257.32734537,  1.62600000,  0.31700000, -0.04600000,  1.00000000,
7257.42619538,  1.62800000,  0.30000000, -0.04400000,  1.00000000,
7257.52113152,  1.57100000,  0.29500000, -0.02100000,  1.00000000,
7257.61821055,  1.62800000,  0.32300000, -0.00700000,  1.00000000,
7257.71952868,  1.61600000,  0.30200000, -0.02200000,  1.00000000,
7257.81434345,  1.62500000,  0.32300000, -0.01100000,  1.00000000,
7257.91029334,  1.61800000,  0.31300000, -0.02400000,  1.00000000,
7258.00738716,  1.59900000,  0.31300000, -0.02000000,  1.00000000,
7258.10333085,  1.60700000,  0.32900000, -0.02600000,  1.00000000,
7258.20030975,  1.61900000,  0.34200000, -0.02200000,  1.00000000,
7258.29671621,  1.62200000,  0.32100000, -0.03800000,  1.00000000,
7258.39263439,  1.63800000,  0.35800000, -0.02600000,  1.00000000,
7258.48743224,  1.58500000,  0.37200000, -0.00100000,  1.00000000,
7258.58247232,  1.62100000,  0.32400000,  0.00600000,  1.00000000,
7258.67956614,  1.61800000,  0.31300000, -0.01600000,  1.00000000,
7258.77827573,  1.59700000,  0.31100000, -0.03900000,  1.00000000,
7258.87627411,  1.62300000,  0.29400000, -0.03700000,  1.00000000,
7258.97225761,  1.57400000,  0.30300000, -0.03200000,  1.00000000,
7259.06822085,  1.62300000,  0.32400000, -0.03300000,  1.00000000,
7259.16541624,  1.64400000,  0.32500000, -0.06200000,  1.00000000,
7259.25930643,  1.62600000,  0.32300000, -0.02000000,  1.00000000,
7259.35830021,  1.66900000,  0.36200000, -0.03600000,  1.00000000,
7259.45115399,  1.64600000,  0.34100000, -0.04300000,  1.00000000,
7259.54822803,  1.54800000,  0.20200000, -0.09800000,  1.00000000,
7259.64528656,  1.61700000,  0.33200000, -0.03600000,  1.00000000,
7259.74429679,  1.63300000,  0.33300000, -0.03600000,  1.00000000,
7259.83822584,  1.61500000,  0.31100000, -0.04500000,  1.00000000,
7259.93628049,  1.62600000,  0.35800000, -0.04000000,  1.00000000,
7260.03418446,  1.63800000,  0.34300000, -0.02900000,  1.00000000,
7260.13037443,  1.65700000,  0.34800000, -0.03500000,  1.00000000,
7260.22722721,  1.64500000,  0.31800000, -0.03600000,  1.00000000,
7260.32228255,  1.64600000,  0.32800000, -0.02500000,  1.00000000,
7260.41936135,  1.64100000,  0.29600000, -0.04900000,  1.00000000,
7260.51721096,  1.60200000,  0.33000000, -0.06500000,  1.00000000,
7260.61227989,  1.58900000,  0.29600000, -0.09400000,  1.00000000,
7260.70880485,  1.64800000,  0.29200000, -0.04300000,  1.00000000,
7260.80625272,  1.66200000,  0.28200000, -0.05000000,  1.00000000,
7260.90010524,  1.60900000,  0.28300000, -0.04400000,  1.00000000,
7260.99628592,  1.59400000,  0.29100000, -0.04600000,  1.00000000,
7261.09628057,  1.63700000,  0.27100000, -0.03700000,  1.00000000,
7261.19361973,  1.59900000,  0.25000000, -0.04600000,  1.00000000,
7261.29126716,  1.61800000,  0.25200000, -0.05000000,  1.00000000,
7261.38682532,  1.65500000,  0.30400000, -0.04600000,  1.00000000,
7261.48640537,  1.64200000,  0.30200000, -0.06000000,  1.00000000,
7261.58029819,  1.63400000,  0.30400000, -0.05200000,  1.00000000,
7261.67635512,  1.62900000,  0.28400000, -0.04600000,  1.00000000,
7261.77584982,  1.66600000,  0.33000000, -0.04500000,  1.00000000,
7261.87022805,  1.63600000,  0.30000000, -0.03300000,  1.00000000,
7261.96832776,  1.60600000,  0.30900000, -0.04600000,  1.00000000,
7262.06229401,  1.58600000,  0.29100000, -0.02800000,  1.00000000,
7262.15933132,  1.63200000,  0.31900000, -0.02400000,  1.00000000,
7262.25835061,  1.62100000,  0.31100000, -0.03300000,  1.00000000,
7262.35629225,  1.61100000,  0.23300000, -0.04900000,  1.00000000,
7262.45117188,  1.64700000,  0.29300000, -0.01800000,  1.00000000,
7262.55023122,  1.67300000,  0.32700000, -0.02700000,  1.00000000,
7262.64429712,  1.62300000,  0.30800000, -0.01000000,  1.00000000,
7262.74012566,  1.64500000,  0.28000000, -0.04100000,  1.00000000,
7262.83633637,  1.62500000,  0.28800000, -0.05400000,  1.00000000,
7262.93373752,  1.60600000,  0.22500000, -0.04700000,  1.00000000,
7263.03022432,  1.59500000,  0.26300000, -0.06000000,  1.00000000,
7263.12776089,  1.62400000,  0.26600000, -0.03400000,  1.00000000,
7263.22247314,  1.59200000,  0.24700000, -0.03400000,  1.00000000,
7263.31860638,  1.66700000,  0.31400000, -0.05400000,  1.00000000,
7263.41851950,  1.59400000,  0.24400000, -0.06100000,  1.00000000,
7263.51504469,  1.64100000,  0.27400000, -0.05300000,  1.00000000,
7263.61027646,  1.62500000,  0.28400000, -0.02900000,  1.00000000,
7263.70686984,  1.60400000,  0.27700000, -0.04600000,  1.00000000,
7263.80188704,  1.62300000,  0.30100000, -0.03700000,  1.00000000,
7263.90088677,  1.61300000,  0.28300000, -0.03200000,  1.00000000,
7263.99294257,  1.62000000,  0.30600000, -0.02700000,  1.00000000,
7264.09189296,  1.63000000,  0.25300000, -0.03900000,  1.00000000,
7264.18995261,  1.62600000,  0.31200000, -0.00000000,  1.00000000,
7264.28255010,  1.59200000,  0.26800000, -0.03300000,  1.00000000,
7264.37703109,  1.64400000,  0.30800000, -0.00300000,  1.00000000,
7264.47701335,  1.65500000,  0.31500000, -0.01700000,  1.00000000,
7264.57187772,  1.64500000,  0.29900000, -0.00000000,  1.00000000,
7264.66993475,  1.60000000,  0.29000000, -0.01500000,  1.00000000,
7264.76901650,  1.61800000,  0.32500000, -0.02700000,  1.00000000,
7264.86437869,  1.59100000,  0.31700000, -0.01700000,  1.00000000,
7264.96186566,  1.58200000,  0.30100000, -0.03000000,  1.00000000,
7265.05796051,  1.61300000,  0.33100000, -0.02200000,  1.00000000,
7265.15083671,  1.56200000,  0.31200000, -0.02500000,  1.00000000,
7265.24731827,  1.59400000,  0.33100000, -0.03700000,  1.00000000,
7265.34709668,  1.58600000,  0.35700000, -0.00700000,  1.00000000,
7265.44290948,  1.64500000,  0.33400000, -0.05000000,  1.00000000,
7265.54087996,  1.64600000,  0.29000000, -0.02700000,  1.00000000,
7265.63613272,  1.60800000,  0.33100000, -0.03100000,  1.00000000,
7265.73689008,  1.59700000,  0.32900000, -0.02800000,  1.00000000,
7265.83106852,  1.60000000,  0.33200000, -0.05100000,  1.00000000,
7265.92821002,  1.61700000,  0.28400000, -0.04000000,  1.00000000,
7266.02669334,  1.62500000,  0.31100000, -0.06100000,  1.00000000,
7266.11934137,  1.62700000,  0.30900000, -0.04900000,  1.00000000,
7266.21209598,  1.64400000,  0.34100000, -0.05200000,  1.00000000,
7266.31315541,  1.65800000,  0.29200000, -0.04200000,  1.00000000,
7266.40918970,  1.63600000,  0.33400000, -0.04400000,  1.00000000,
7266.50402999,  1.61400000,  0.33700000, -0.04300000,  1.00000000,
7266.60112548,  1.63300000,  0.35300000, -0.02300000,  1.00000000,
7266.69704843,  1.59900000,  0.33900000, -0.02300000,  1.00000000,
7266.79330134,  1.62600000,  0.33000000, -0.01900000,  1.00000000,
7266.89412451,  1.64800000,  0.33300000, -0.03000000,  1.00000000,
7266.98910546,  1.60500000,  0.27900000, -0.04100000,  1.00000000,
7267.08541822,  1.62300000,  0.33000000, -0.03000000,  1.00000000,
7267.18115854,  1.61400000,  0.30900000, -0.01700000,  1.00000000,
7267.27381778,  1.64000000,  0.34700000, -0.03800000,  1.00000000,
7267.36978173,  1.63100000,  0.29400000, -0.01700000,  1.00000000,
7267.46926999,  1.61800000,  0.29400000, -0.04600000,  1.00000000,
7267.56381440,  1.57900000,  0.29000000, -0.04600000,  1.00000000,
7267.65991497,  1.61000000,  0.29200000, -0.03100000,  1.00000000,
7267.75979900,  1.65000000,  0.27600000, -0.03400000,  1.00000000,
7267.85375690,  1.64300000,  0.31100000, -0.05600000,  1.00000000,
7267.94778109,  1.65800000,  0.27300000, -0.07200000,  1.00000000,
7268.04875278,  1.62200000,  0.25700000, -0.04700000,  1.00000000,
7268.14704061,  1.60400000,  0.27700000, -0.06600000,  1.00000000,
7268.24377251,  1.59800000,  0.30900000, -0.06300000,  1.00000000,
7268.34133339,  1.61000000,  0.30400000, -0.04900000,  1.00000000,
7268.43581915,  1.62600000,  0.27100000, -0.05300000,  1.00000000,
7268.53397822,  1.62200000,  0.28900000, -0.05900000,  1.00000000,
7268.62979865,  1.63900000,  0.26800000, -0.02700000,  1.00000000,
7268.72179532,  1.60600000,  0.27900000, -0.04600000,  1.00000000,
7268.82271647,  1.63900000,  0.26200000, -0.01900000,  1.00000000,
7268.91749024,  1.65600000,  0.30100000, -0.02400000,  1.00000000,
7269.00996208,  1.59600000,  0.29500000, -0.02400000,  1.00000000,
7269.11082745,  1.61800000,  0.28100000, -0.01900000,  1.00000000,
7269.20977831,  1.62800000,  0.27400000, -0.01400000,  1.00000000,
7269.30780840,  1.61600000,  0.29600000, -0.02000000,  1.00000000,
7269.40280437,  1.63600000,  0.25400000, -0.02100000,  1.00000000,
7269.49780607,  1.61800000,  0.25800000, -0.01200000,  1.00000000,
7269.59664798,  1.63600000,  0.27800000, -0.01700000,  1.00000000,
7269.69078279,  1.61000000,  0.26900000, -0.03100000,  1.00000000,
7269.78376198,  1.60600000,  0.28000000, -0.04900000,  1.00000000,
7269.88179302,  1.60000000,  0.30500000, -0.04600000,  1.00000000,
7269.97780395,  1.65800000,  0.29200000, -0.03600000,  1.00000000,
7270.07764935,  1.65500000,  0.31000000, -0.04200000,  1.00000000,
7270.17173767,  1.65200000,  0.32400000, -0.03300000,  1.00000000,
7270.26902580,  1.59500000,  0.30900000, -0.03000000,  1.00000000,
7270.36700296,  1.65100000,  0.32400000, -0.02900000,  1.00000000,
7270.46787262,  1.62200000,  0.32600000, -0.04300000,  1.00000000,
7270.56347585,  1.55700000,  0.30900000, -0.02300000,  1.00000000,
7270.65823579,  1.58200000,  0.27100000, -0.01000000,  1.00000000,
7270.75427175,  1.58400000,  0.30700000, -0.00300000,  1.00000000,
7270.85047030,  1.58100000,  0.30400000,  0.00800000,  1.00000000,
7270.94735336,  1.58000000,  0.27000000,  0.01200000,  1.00000000,
7271.04436803,  1.59800000,  0.26800000,  0.00700000,  1.00000000,
7271.13823342,  1.62700000,  0.26100000,  0.00700000,  1.00000000,
7271.23493099,  1.60800000,  0.27600000, -0.02300000,  1.00000000,
7271.33236551,  1.59600000,  0.33700000, -0.03000000,  1.00000000,
7271.42542219,  1.63900000,  0.34200000, -0.04700000,  1.00000000,
7271.52637792,  1.58700000,  0.22400000, -0.02900000,  1.00000000,
7271.62337089,  1.61500000,  0.31300000, -0.03700000,  1.00000000,
7271.71840453,  1.61300000,  0.33400000, -0.06100000,  1.00000000,
7271.81551147,  1.62300000,  0.30800000, -0.05700000,  1.00000000,
7271.91141629,  1.63800000,  0.29800000, -0.05200000,  1.00000000,
7272.00650358,  1.61300000,  0.28600000, -0.07700000,  1.00000000,
7272.10340619,  1.66500000,  0.33000000, -0.05000000,  1.00000000,
7272.19851875,  1.60600000,  0.28300000, -0.06700000,  1.00000000,
7272.29635763,  1.57000000,  0.29300000, -0.06700000,  1.00000000,
7272.39234567,  1.62000000,  0.27900000, -0.07400000,  1.00000000,
7272.48876810,  1.62700000,  0.29400000, -0.07100000,  1.00000000,
7272.58598685,  1.59700000,  0.26900000, -0.05300000,  1.00000000,
7272.68237185,  1.60100000,  0.29900000, -0.06200000,  1.00000000,
7272.78058529,  1.62300000,  0.35500000, -0.05200000,  1.00000000,
7272.87666655,  1.62500000,  0.32100000, -0.04800000,  1.00000000,
7272.97440052,  1.63600000,  0.28700000, -0.05300000,  1.00000000,
7273.06759977,  1.62000000,  0.30000000, -0.05300000,  1.00000000,
7273.16737962,  1.61000000,  0.28000000, -0.05100000,  1.00000000,
7273.26142979,  1.60700000,  0.27200000, -0.05500000,  1.00000000,
7273.35657001,  1.61100000,  0.27200000, -0.07000000,  1.00000000,
7273.45342565,  1.60700000,  0.27700000, -0.04800000,  1.00000000,
7273.55137467,  1.62500000,  0.26100000, -0.05100000,  1.00000000,
7273.64572954,  1.62900000,  0.27500000, -0.05800000,  1.00000000,
7273.74348521,  1.62800000,  0.30800000, -0.05500000,  1.00000000,
7273.84055018,  1.61500000,  0.29400000, -0.04900000,  1.00000000,
7273.94071460,  1.60300000,  0.24500000, -0.03000000,  1.00000000,
7274.03653741,  1.61100000,  0.26000000, -0.00700000,  1.00000000,
7274.13176394,  1.65100000,  0.26700000, -0.03200000,  1.00000000,
7274.22828245,  1.62800000,  0.25100000, -0.02100000,  1.00000000,
7274.32663393,  1.61700000,  0.28300000, -0.01400000,  1.00000000,
7274.42023039,  1.59300000,  0.25600000, -0.03800000,  1.00000000,
7274.51845169,  1.60400000,  0.25700000, -0.04300000,  1.00000000,
7274.61331058,  1.60200000,  0.25400000, -0.01500000,  1.00000000,
7274.71026921,  1.60600000,  0.20200000, -0.03000000,  1.00000000,
7274.80444980,  1.60800000,  0.22200000, -0.04200000,  1.00000000,
7274.90228677,  1.59900000,  0.27000000, -0.02000000,  1.00000000,
7275.00224328,  1.64400000,  0.27600000, -0.01600000,  1.00000000,
7275.09727669,  1.65100000,  0.27000000, -0.03800000,  1.00000000,
7275.19568300,  1.64900000,  0.28500000, -0.03600000,  1.00000000,
7275.29159927,  1.61900000,  0.30100000, -0.03000000,  1.00000000,
7275.38736391,  1.62800000,  0.31400000, -0.02400000,  1.00000000,
7275.48437572,  1.62600000,  0.27600000, -0.02800000,  1.00000000,
7275.58027482,  1.66100000,  0.31100000, -0.02100000,  1.00000000,
7275.67835593,  1.60600000,  0.29000000, -0.02600000,  1.00000000,
7275.77236724,  1.65500000,  0.30400000, -0.02900000,  1.00000000,
7275.86927819,  1.63200000,  0.25100000, -0.04300000,  1.00000000,
7275.96733975,  1.67200000,  0.32300000, -0.05100000,  1.00000000,
7276.06027317,  1.66300000,  0.32200000, -0.04600000,  1.00000000,
7276.16031027,  1.66200000,  0.33400000, -0.03000000,  1.00000000,
7276.25744843,  1.66100000,  0.29700000, -0.06100000,  1.00000000,
7276.35427475,  1.61200000,  0.23200000, -0.02100000,  1.00000000,
7276.44928145,  1.60000000,  0.27600000, -0.04900000,  1.00000000,
7276.54554963,  1.59400000,  0.25600000, -0.02100000,  1.00000000,
7276.64227891,  1.63100000,  0.28600000, -0.04700000,  1.00000000,
7276.73831844,  1.57500000,  0.26100000, -0.03200000,  1.00000000,
7276.83330274,  1.65700000,  0.28300000, -0.04600000,  1.00000000,
7276.92942810,  1.67000000,  0.30500000, -0.03600000,  1.00000000,
7277.02738762,  1.65500000,  0.28400000, -0.02400000,  1.00000000,
7277.12505889,  1.63600000,  0.30700000, -0.04100000,  1.00000000,
7277.21849322,  1.62000000,  0.25900000, -0.02800000,  1.00000000,
7277.31852365,  1.63900000,  0.29100000, -0.03300000,  1.00000000,
7277.41658568,  1.61700000,  0.28800000, -0.03900000,  1.00000000,
7277.51139355,  1.62800000,  0.28600000, -0.03600000,  1.00000000,
7277.60750461,  1.63400000,  0.27700000, -0.04800000,  1.00000000,
7277.70326853,  1.64200000,  0.28000000, -0.03000000,  1.00000000,
7277.80051565,  1.64900000,  0.27400000, -0.03500000,  1.00000000,
7277.89843321,  1.61500000,  0.29600000, -0.04100000,  1.00000000,
7277.99438787,  1.61000000,  0.31100000, -0.04500000,  1.00000000,
7278.08831382,  1.64600000,  0.30300000, -0.05200000,  1.00000000,
7278.18653846,  1.63900000,  0.30200000, -0.05500000,  1.00000000,
7278.28335166,  1.63800000,  0.28000000, -0.03600000,  1.00000000,
7278.37734866,  1.63300000,  0.28900000, -0.05000000,  1.00000000,
7278.47841477,  1.62600000,  0.31000000, -0.05800000,  1.00000000,
7278.57636523,  1.63500000,  0.29800000, -0.01500000,  1.00000000,
7278.67232537,  1.60500000,  0.29900000, -0.04800000,  1.00000000,
7278.76849198,  1.61800000,  0.29200000, -0.05000000,  1.00000000,
7278.85974598,  1.62900000,  0.29400000, -0.04600000,  1.00000000,
7278.96021104,  1.66800000,  0.28100000, -0.01000000,  1.00000000,
7279.05730844,  1.61400000,  0.26300000, -0.00500000,  1.00000000,
7279.15232277,  1.61800000,  0.30600000, -0.02700000,  1.00000000,
7279.24927211,  1.63900000,  0.29200000, -0.02500000,  1.00000000,
7279.34542751,  1.60700000,  0.31600000, -0.03300000,  1.00000000,
7279.44138265,  1.66000000,  0.31800000, -0.02900000,  1.00000000,
7279.53876281,  1.54100000,  0.22900000, -0.05800000,  1.00000000,
7279.63581395,  1.66500000,  0.31500000, -0.02100000,  1.00000000,
7279.73072124,  1.67100000,  0.32700000, -0.02900000,  1.00000000,
7279.83073711,  1.64200000,  0.32200000, -0.02500000,  1.00000000,
7279.92674732,  1.57800000,  0.23900000, -0.04200000,  1.00000000,
7280.02285933,  1.65300000,  0.31600000, -0.02600000,  1.00000000,
7280.11606812,  1.63700000,  0.30900000, -0.01800000,  1.00000000,
7280.21169233,  1.60500000,  0.31600000, -0.05100000,  1.00000000,
7280.30980778,  1.61200000,  0.34300000, -0.02500000,  1.00000000,
7280.40696573,  1.66800000,  0.34400000, -0.01600000,  1.00000000,
7280.50278044,  1.58300000,  0.29200000, -0.04300000,  1.00000000,
7280.59787345,  1.61400000,  0.34200000, -0.03800000,  1.00000000,
7280.69479585,  1.64000000,  0.35800000, -0.06000000,  1.00000000,
7280.79386306,  1.60700000,  0.30500000, -0.05100000,  1.00000000,
7280.88876462,  1.64800000,  0.33900000, -0.02900000,  1.00000000,
7280.98681068,  1.62300000,  0.32600000, -0.05100000,  1.00000000,
7281.08120751,  1.62100000,  0.31200000, -0.03300000,  1.00000000,
7281.17784095,  1.60200000,  0.31400000, -0.04300000,  1.00000000,
7281.27288842,  1.63700000,  0.31700000, -0.04600000,  1.00000000,
7281.37290907,  1.59200000,  0.30700000, -0.03100000,  1.00000000,
7281.46780777,  1.60600000,  0.35000000, -0.04000000,  1.00000000,
7281.56491566,  1.62000000,  0.34000000, -0.02900000,  1.00000000,
7281.66168857,  1.61600000,  0.33200000, -0.00900000,  1.00000000,
7281.75389457,  1.64000000,  0.37800000, -0.02100000,  1.00000000,
7281.84981847,  1.64000000,  0.32100000, -0.01000000,  1.00000000,
7281.94678736,  1.60500000,  0.31500000, -0.03800000,  1.00000000,
7282.04787731,  1.64300000,  0.34100000, -0.04600000,  1.00000000,
7282.14507818,  1.65200000,  0.32600000, -0.05200000,  1.00000000,
7282.24231768,  1.62700000,  0.33400000, -0.04100000,  1.00000000,
7282.33732629,  1.59100000,  0.30200000, -0.04300000,  1.00000000,
7282.43436432,  1.67100000,  0.33900000, -0.04600000,  1.00000000,
7282.52938461,  1.57100000,  0.36800000, -0.05100000,  1.00000000,
7282.62624383,  1.63300000,  0.32000000, -0.05700000,  1.00000000,
7282.72146106,  1.64600000,  0.33700000, -0.04900000,  1.00000000,
7282.81786394,  1.67600000,  0.37700000, -0.04500000,  1.00000000,
7282.91492248,  1.67700000,  0.24400000, -0.05600000,  1.00000000,
7283.01150179,  1.65200000,  0.31900000, -0.07400000,  1.00000000,
7283.10866809,  1.67500000,  0.32700000, -0.05400000,  1.00000000,
7283.20700431,  1.65700000,  0.28600000, -0.07100000,  1.00000000,
7283.30241084,  1.61200000,  0.31400000, -0.03800000,  1.00000000,
7283.39950776,  1.61900000,  0.30900000, -0.04900000,  1.00000000,
7283.49570322,  1.60500000,  0.27600000, -0.03500000,  1.00000000,
7283.59351850,  1.63200000,  0.30900000, -0.03800000,  1.00000000,
7283.68922424,  1.59300000,  0.27100000, -0.01900000,  1.00000000,
7283.78662014,  1.61400000,  0.30100000, -0.02300000,  1.00000000,
7283.88113260,  1.61000000,  0.29300000, -0.00900000,  1.00000000,
7283.97911716,  1.61500000,  0.26600000, -0.01400000,  1.00000000,
7284.07209373,  1.61500000,  0.29600000, -0.01500000,  1.00000000,
7284.17109346,  1.60900000,  0.29200000, -0.02000000,  1.00000000,
7284.26920366,  1.61600000,  0.26800000, -0.01700000,  1.00000000,
7284.36728215,  1.59500000,  0.24300000, -0.02800000,  1.00000000,
7284.46312284,  1.67000000,  0.30700000, -0.01300000,  1.00000000,
7284.55826139,  1.61300000,  0.28400000, -0.03700000,  1.00000000,
7284.65519166,  1.63500000,  0.26600000, -0.02300000,  1.00000000,
7284.75260520,  1.65200000,  0.27100000, -0.03600000,  1.00000000,
7284.84944916,  1.64900000,  0.26600000, -0.02000000,  1.00000000,
7284.94344568,  1.64900000,  0.32800000, -0.04600000,  1.00000000,
7285.03945303,  1.59900000,  0.29100000, -0.04300000,  1.00000000,
7285.13650584,  1.63000000,  0.30200000, -0.02800000,  1.00000000,
7285.23137021,  1.65800000,  0.33600000, -0.03900000,  1.00000000,
7285.32898641,  1.67300000,  0.35300000, -0.04800000,  1.00000000,
7285.42845798,  1.61700000,  0.32700000, -0.04900000,  1.00000000,
7285.52545762,  1.64200000,  0.33100000, -0.04400000,  1.00000000,
7285.62138557,  1.65100000,  0.33500000, -0.03000000,  1.00000000,
7285.71738195,  1.63400000,  0.32400000, -0.01700000,  1.00000000,
7285.81648540,  1.67500000,  0.29400000, -0.03200000,  1.00000000,
7285.90952063,  1.62500000,  0.31300000, -0.01200000,  1.00000000,
7286.00717950,  1.59900000,  0.24000000, -0.03700000,  1.00000000,
7286.10133862,  1.61900000,  0.29500000, -0.02200000,  1.00000000,
7286.19954610,  1.62800000,  0.26800000, -0.03300000,  1.00000000,
7286.29553866,  1.58400000,  0.27700000, -0.01300000,  1.00000000,
7286.39139795,  1.63400000,  0.30500000, -0.03300000,  1.00000000,
7286.48748732,  1.63100000,  0.33800000, -0.04200000,  1.00000000,
7286.58814049,  1.61200000,  0.31500000, -0.05000000,  1.00000000,
7286.68252206,  1.64300000,  0.29600000, -0.05700000,  1.00000000,
7286.77945924,  1.64500000,  0.34400000, -0.04600000,  1.00000000,
7286.87603474,  1.64300000,  0.34200000, -0.03800000,  1.00000000,
7286.97259212,  1.68800000,  0.38600000, -0.03300000,  1.00000000,
7287.06756973,  1.67700000,  0.30800000, -0.05400000,  1.00000000,
7287.16494298,  1.65700000,  0.29400000, -0.03700000,  1.00000000,
7287.25991678,  1.67100000,  0.33600000, -0.04600000,  1.00000000,
7287.35803914,  1.60600000,  0.32300000, -0.04400000,  1.00000000,
7287.45285368,  1.65300000,  0.33400000, -0.02800000,  1.00000000,
7287.54983687,  1.63400000,  0.29300000, -0.04300000,  1.00000000,
7287.64633250,  1.63600000,  0.27200000, -0.03600000,  1.00000000,
7287.74489760,  1.64400000,  0.32300000, -0.03800000,  1.00000000,
7287.84184527,  1.64300000,  0.33800000, -0.04300000,  1.00000000,
7287.93994975,  1.68300000,  0.35900000, -0.03500000,  1.00000000,
7288.03297639,  1.65400000,  0.33100000, -0.03100000,  1.00000000,
7288.13116789,  1.64000000,  0.34500000, -0.03700000,  1.00000000,
