line tracking
time,cross\_track\_err\_input,cross\_track\_err\_setpoint,yaw\_line,yaw\_setpoint,
seconds,m,m,rad,rad,
5134.19593191, -0.04000000,  0.00000000,  3.92490000,  4.08660000,
5134.29585123,  0.01000000,  0.00000000,  3.92490000,  4.08360000,
5134.39618182,  0.02000000,  0.00000000,  3.92490000,  4.08270000,
5134.49597979,  0.00000000,  0.00000000,  3.92490000,  4.08390000,
5134.59576392,  0.01000000,  0.00000000,  3.92490000,  4.08350000,
5134.69586515,  0.05000000,  0.00000000,  3.92490000,  4.08090000,
5134.79604077, -0.04000000,  0.00000000,  3.92490000,  4.08670000,
5134.89591241, -0.01000000,  0.00000000,  3.92490000,  4.08440000,
5134.99587202,  0.03000000,  0.00000000,  3.92490000,  4.08180000,
5135.09615302,  0.08000000,  0.00000000,  3.92490000,  4.07860000,
5135.19572377,  0.03000000,  0.00000000,  3.92490000,  4.08190000,
5135.29601550,  0.03000000,  0.00000000,  3.92490000,  4.08200000,
5135.39584136,  0.04000000,  0.00000000,  3.92490000,  4.08110000,
5135.49577761,  0.08000000,  0.00000000,  3.92490000,  4.07870000,
5135.59599996,  0.08000000,  0.00000000,  3.92490000,  4.07820000,
5135.69578290,  0.13000000,  0.00000000,  3.92490000,  4.07530000,
5135.79579091,  0.15000000,  0.00000000,  3.92490000,  4.07400000,
5135.89608526,  0.12000000,  0.00000000,  3.92490000,  4.07580000,
5135.99601007,  0.11000000,  0.00000000,  3.92490000,  4.07660000,
5136.09591770,  0.09000000,  0.00000000,  3.92490000,  4.07760000,
5136.19581342,  0.08000000,  0.00000000,  3.92490000,  4.07840000,
5136.29653883,  0.07000000,  0.00000000,  3.92490000,  4.07880000,
5136.39580750,  0.07000000,  0.00000000,  3.92490000,  4.07900000,
5136.49736857,  0.09000000,  0.00000000,  3.92490000,  4.07750000,
5136.59600639,  0.10000000,  0.00000000,  3.92490000,  4.07640000,
5136.69613910,  0.12000000,  0.00000000,  3.92490000,  4.07520000,
5136.79593682,  0.11000000,  0.00000000,  3.92490000,  4.07560000,
5136.89610505,  0.14000000,  0.00000000,  3.92490000,  4.07360000,
5136.99606037,  0.13000000,  0.00000000,  3.92490000,  4.07430000,
5137.09623790,  0.13000000,  0.00000000,  3.92490000,  4.07410000,
5137.19710088,  0.14000000,  0.00000000,  3.92490000,  4.07340000,
5137.29581237,  0.13000000,  0.00000000,  3.92490000,  4.07410000,
5137.39585662,  0.14000000,  0.00000000,  3.92490000,  4.07330000,
5137.49624753,  0.13000000,  0.00000000,  3.92490000,  4.07430000,
5137.59588480,  0.11000000,  0.00000000,  3.92490000,  4.07510000,
5137.69614983,  0.12000000,  0.00000000,  3.92490000,  4.07480000,
5137.79572463,  0.12000000,  0.00000000,  3.92490000,  4.07460000,
5137.89615655,  0.13000000,  0.00000000,  3.92490000,  4.07370000,
5137.99582839,  0.15000000,  0.00000000,  3.92490000,  4.07230000,
5138.09621906,  0.16000000,  0.00000000,  3.92490000,  4.07190000,
5138.19577169,  0.16000000,  0.00000000,  3.92490000,  4.07180000,
5138.29576182,  0.15000000,  0.00000000,  3.92490000,  4.07220000,
5138.39626813,  0.16000000,  0.00000000,  3.92490000,  4.07140000,
5138.49588943,  0.16000000,  0.00000000,  3.92490000,  4.07120000,
5138.59613848,  0.20000000,  0.00000000,  3.92490000,  4.06860000,
5138.69627786,  0.23000000,  0.00000000,  3.92490000,  4.06680000,
5138.79588890,  0.23000000,  0.00000000,  3.92490000,  4.06620000,
5138.89588690,  0.26000000,  0.00000000,  3.92490000,  4.06430000,
5138.99608111,  0.25000000,  0.00000000,  3.92490000,  4.06470000,
5139.09636664,  0.25000000,  0.00000000,  3.92490000,  4.06480000,
5139.19656372,  0.22000000,  0.00000000,  3.92490000,  4.06670000,
5139.29572511,  0.22000000,  0.00000000,  3.92490000,  4.06650000,
5139.39578629,  0.21000000,  0.00000000,  3.92490000,  4.06680000,
5139.49583721,  0.25000000,  0.00000000,  3.92490000,  4.06410000,
5139.59600377,  0.21000000,  0.00000000,  3.92490000,  4.06640000,
5139.69583821,  0.20000000,  0.00000000,  3.92490000,  4.06700000,
5139.79596615,  0.19000000,  0.00000000,  3.92490000,  4.06790000,
5139.89583397,  0.15000000,  0.00000000,  3.92490000,  4.07020000,
5139.99624085,  0.12000000,  0.00000000,  3.92490000,  4.07250000,
5140.09590983,  0.09000000,  0.00000000,  3.92490000,  4.07420000,
5140.19758892,  0.07000000,  0.00000000,  3.92490000,  4.07590000,
5140.29592943,  0.01000000,  0.00000000,  3.92490000,  4.07950000,
5140.39578629, -0.00000000,  0.00000000,  3.92490000,  4.08060000,
5140.49588561, -0.03000000,  0.00000000,  3.92490000,  4.08210000,
5140.59573197, -0.05000000,  0.00000000,  3.92490000,  4.08370000,
5140.69603872, -0.07000000,  0.00000000,  3.92490000,  4.08500000,
5140.79608274, -0.09000000,  0.00000000,  3.92490000,  4.08670000,
5140.89608979, -0.07000000,  0.00000000,  3.92490000,  4.08540000,
5140.99576831, -0.08000000,  0.00000000,  3.92490000,  4.08600000,
5141.09623909, -0.03000000,  0.00000000,  3.92490000,  4.08240000,
5141.19581246, -0.02000000,  0.00000000,  3.92490000,  4.08190000,
5141.29576993, -0.06000000,  0.00000000,  3.92490000,  4.08430000,
5141.39628482, -0.04000000,  0.00000000,  3.92490000,  4.08330000,
5141.49574280, -0.06000000,  0.00000000,  3.92490000,  4.08450000,
5141.59579372, -0.04000000,  0.00000000,  3.92490000,  4.08310000,
5141.69596839, -0.08000000,  0.00000000,  3.92490000,  4.08580000,
5141.79653382, -0.10000000,  0.00000000,  3.92490000,  4.08740000,
5141.89590693, -0.14000000,  0.00000000,  3.92490000,  4.08990000,
5141.99573326, -0.17000000,  0.00000000,  3.92490000,  4.09250000,
5142.09611511, -0.16000000,  0.00000000,  3.92490000,  4.09140000,
5142.19609594, -0.11000000,  0.00000000,  3.92490000,  4.08840000,
5142.29598379, -0.17000000,  0.00000000,  3.92490000,  4.09210000,
5142.39599299, -0.16000000,  0.00000000,  3.92490000,  4.09210000,
5142.49593592, -0.18000000,  0.00000000,  3.92490000,  4.09300000,
5142.59617567, -0.18000000,  0.00000000,  3.92490000,  4.09320000,
5142.69592023, -0.22000000,  0.00000000,  3.92490000,  4.09610000,
5142.79607964, -0.20000000,  0.00000000,  3.92490000,  4.09490000,
5142.89573336, -0.21000000,  0.00000000,  3.92490000,  4.09580000,
5142.99576116, -0.21000000,  0.00000000,  3.92490000,  4.09580000,
5143.09618807, -0.21000000,  0.00000000,  3.92490000,  4.09570000,
5143.19754839, -0.21000000,  0.00000000,  3.92490000,  4.09590000,
5143.29585075, -0.22000000,  0.00000000,  3.92490000,  4.09710000,
5143.39572859, -0.22000000,  0.00000000,  3.92490000,  4.09720000,
5143.49594688, -0.20000000,  0.00000000,  3.92490000,  4.09580000,
5143.59601617, -0.20000000,  0.00000000,  3.92490000,  4.09550000,
5143.69569111, -0.19000000,  0.00000000,  3.92490000,  4.09490000,
5143.79590535, -0.15000000,  0.00000000,  3.92490000,  4.09230000,
5143.89581871, -0.16000000,  0.00000000,  3.92490000,  4.09330000,
5143.99630880, -0.15000000,  0.00000000,  3.92490000,  4.09280000,
5144.09649944, -0.14000000,  0.00000000,  3.92490000,  4.09200000,
5144.19616151, -0.13000000,  0.00000000,  3.92490000,  4.09150000,
5144.29583406, -0.16000000,  0.00000000,  3.92490000,  4.09330000,
5144.39573598, -0.19000000,  0.00000000,  3.92490000,  4.09550000,
5144.49659371, -0.11000000,  0.00000000,  3.92490000,  4.09060000,
5144.59586740, -0.10000000,  0.00000000,  3.92490000,  4.09010000,
5144.69617271, -0.08000000,  0.00000000,  3.92490000,  4.08840000,
5144.79593015,  0.02000000,  0.00000000,  3.92490000,  4.08200000,
5144.89616776,  0.01000000,  0.00000000,  3.92490000,  4.08230000,
5144.99585724,  0.01000000,  0.00000000,  3.92490000,  4.08240000,
5145.09623790,  0.05000000,  0.00000000,  3.92490000,  4.07970000,
5145.19624710,  0.06000000,  0.00000000,  3.92490000,  4.07930000,
5145.29596043,  0.01000000,  0.00000000,  3.92490000,  4.08240000,
5145.39600348,  0.01000000,  0.00000000,  3.92490000,  4.08220000,
5145.49576759,  0.04000000,  0.00000000,  3.92490000,  4.08070000,
5145.59621358,  0.02000000,  0.00000000,  3.92490000,  4.08160000,
5145.69575572,  0.04000000,  0.00000000,  3.92490000,  4.08050000,
5145.79584742,  0.04000000,  0.00000000,  3.92490000,  4.08030000,
5145.89669394,  0.04000000,  0.00000000,  3.92490000,  4.08060000,
5145.99611568,  0.02000000,  0.00000000,  3.92490000,  4.08170000,
5146.09630227, -0.01000000,  0.00000000,  3.92490000,  4.08380000,
5146.19603276,  0.01000000,  0.00000000,  3.92490000,  4.08260000,
5146.29575872,  0.03000000,  0.00000000,  3.92490000,  4.08130000,
5146.39590597,  0.01000000,  0.00000000,  3.92490000,  4.08200000,
5146.49581838,  0.02000000,  0.00000000,  3.92490000,  4.08180000,
5146.59574509, -0.05000000,  0.00000000,  3.92490000,  4.08650000,
5146.69590425, -0.03000000,  0.00000000,  3.92490000,  4.08510000,
5146.79582047, -0.01000000,  0.00000000,  3.92490000,  4.08340000,
5146.89598751, -0.08000000,  0.00000000,  3.92490000,  4.08850000,
5146.99580216, -0.10000000,  0.00000000,  3.92490000,  4.08990000,
5147.09608054, -0.17000000,  0.00000000,  3.92490000,  4.09470000,
5147.19574547, -0.21000000,  0.00000000,  3.92490000,  4.09730000,
5147.29581857, -0.29000000,  0.00000000,  3.92490000,  4.10260000,
5147.39589715, -0.30000000,  0.00000000,  3.92490000,  4.10390000,
5147.49578953, -0.31000000,  0.00000000,  3.92490000,  4.10440000,
5147.59577036, -0.33000000,  0.00000000,  3.92490000,  4.10600000,
5147.69596243, -0.35000000,  0.00000000,  3.92490000,  4.10710000,
5147.79597616, -0.37000000,  0.00000000,  3.92490000,  4.10870000,
5147.89610720, -0.37000000,  0.00000000,  3.92490000,  4.10910000,
5147.99618578, -0.38000000,  0.00000000,  3.92490000,  4.11020000,
5148.09616327, -0.38000000,  0.00000000,  3.92490000,  4.11050000,
5148.19592619, -0.38000000,  0.00000000,  3.92490000,  4.11050000,
5148.29578876, -0.38000000,  0.00000000,  3.92490000,  4.11030000,
5148.39576006, -0.38000000,  0.00000000,  3.92490000,  4.11050000,
5148.49602652, -0.35000000,  0.00000000,  3.92490000,  4.10860000,
5148.59575868, -0.37000000,  0.00000000,  3.92490000,  4.11060000,
5148.69615126, -0.39000000,  0.00000000,  3.92490000,  4.11220000,
5148.79577446, -0.42000000,  0.00000000,  3.92490000,  4.11410000,
5148.89570808, -0.41000000,  0.00000000,  3.92490000,  4.11360000,
5148.99590731, -0.42000000,  0.00000000,  3.92490000,  4.11450000,
5149.09591842, -0.42000000,  0.00000000,  3.92490000,  4.11510000,
5149.19613600, -0.43000000,  0.00000000,  3.92490000,  4.11590000,
5149.29578710, -0.44000000,  0.00000000,  3.92490000,  4.11650000,
5149.39586258, -0.44000000,  0.00000000,  3.92490000,  4.11650000,
5149.49621224, -0.48000000,  0.00000000,  3.92490000,  4.11960000,
5149.59599543, -0.48000000,  0.00000000,  3.92490000,  4.12000000,
5149.69586945, -0.52000000,  0.00000000,  3.92490000,  4.12290000,
5149.79572535, -0.48000000,  0.00000000,  3.92490000,  4.12030000,
